MetaTest/__unnamed_task__/StdReturn,MetaTest/Average/AverageReturn,MetaTest/__unnamed_task__/AverageDiscountedReturn,MetaTest/Average/StdReturn,MetaTest/Average/NumEpisodes,MetaTest/__unnamed_task__/NumEpisodes,MetaTest/__unnamed_task__/MaxReturn,MetaTest/__unnamed_task__/MinReturn,MetaTest/Average/MinReturn,TotalEnvSteps,MetaTest/Average/TerminationRate,MetaTest/__unnamed_task__/TerminationRate,MetaTest/Average/MaxReturn,MetaTest/Average/AverageDiscountedReturn,MetaTest/__unnamed_task__/Iteration,MetaTest/__unnamed_task__/AverageReturn,MetaTest/Average/Iteration
348.8403605515439,600.8713728157184,600.8713728157185,348.8403605515439,115,115,1681.1147775198015,150.55174858811873,150.55174858811873,369563,1.0,1.0,1681.1147775198015,600.8713728157185,40,600.8713728157184,40
261.5348665630823,719.7272639621813,719.7272639621814,261.5348665630823,109,109,1288.269696775146,27.610101061410923,27.610101061410923,377882,1.0,1.0,1288.269696775146,719.7272639621814,41,719.7272639621813,41
241.4812606021679,872.3233753985733,872.3233753985733,241.4812606021679,92,92,2089.198206360518,463.8567140139441,463.8567140139441,386325,1.0,1.0,2089.198206360518,872.3233753985733,42,872.3233753985733,42
368.4915474133671,881.047334781451,881.047334781451,368.4915474133671,88,88,2366.8280661595772,218.7653890949831,218.7653890949831,394466,1.0,1.0,2366.8280661595772,881.047334781451,43,881.047334781451,43
238.91505413723735,761.7521483251448,761.7521483251448,238.91505413723735,101,101,1802.556276931477,43.83670087938488,43.83670087938488,402897,1.0,1.0,1802.556276931477,761.7521483251448,44,761.7521483251448,44
266.5865113227759,731.5526383111288,731.5526383111289,266.5865113227759,104,104,1510.5013731165027,238.87361605955468,238.87361605955468,411482,1.0,1.0,1510.5013731165027,731.5526383111289,45,731.5526383111288,45
164.19577285026645,825.4588539279782,825.4588539279782,164.19577285026645,93,93,1382.4480855872116,563.3717853479058,563.3717853479058,419742,1.0,1.0,1382.4480855872116,825.4588539279782,46,825.4588539279782,46
185.20403795746344,782.6283675904433,782.6283675904433,185.20403795746344,95,95,1368.2954033093606,364.6724070574811,364.6724070574811,429025,1.0,1.0,1368.2954033093606,782.6283675904433,47,782.6283675904433,47
182.52800412638734,466.37623513001057,466.37623513001057,182.52800412638734,153,153,914.4271876935197,146.60284583652304,146.60284583652304,437594,1.0,1.0,914.4271876935197,466.37623513001057,48,466.37623513001057,48
253.0661839296596,554.7156690478466,554.7156690478466,253.0661839296596,126,126,1297.4814182959842,194.26384326251912,194.26384326251912,445395,1.0,1.0,1297.4814182959842,554.7156690478466,49,554.7156690478466,49
253.56475270947493,408.3187242746756,408.3187242746757,253.56475270947493,160,160,1583.5247955236216,128.52805754046258,128.52805754046258,453630,1.0,1.0,1583.5247955236216,408.3187242746757,50,408.3187242746756,50
349.87197783369373,513.6924388224858,513.6924388224859,349.87197783369373,140,140,1685.1582348115437,125.305962883538,125.305962883538,461883,1.0,1.0,1685.1582348115437,513.6924388224859,51,513.6924388224858,51
288.2857738916496,491.9910870089913,491.9910870089913,288.2857738916496,140,140,1862.6871678905707,131.59490056977918,131.59490056977918,469609,1.0,1.0,1862.6871678905707,491.9910870089913,52,491.9910870089913,52
242.42848690431512,476.4309476876905,476.4309476876905,242.42848690431512,143,143,1595.1269322315095,226.215954325405,226.215954325405,477913,1.0,1.0,1595.1269322315095,476.4309476876905,53,476.4309476876905,53
209.7325997211503,493.8321572335657,493.8321572335657,209.7325997211503,141,141,1158.3386985090758,223.77050990003465,223.77050990003465,486467,1.0,1.0,1158.3386985090758,493.8321572335657,54,493.8321572335657,54
277.11662092014717,607.4045225519649,607.4045225519649,277.11662092014717,115,115,1431.3870578254,141.12507666894533,141.12507666894533,495297,1.0,1.0,1431.3870578254,607.4045225519649,55,607.4045225519649,55
219.32148046842394,502.4844377361083,502.4844377361084,219.32148046842394,131,131,1357.8800505082909,263.1805863128031,263.1805863128031,504334,1.0,1.0,1357.8800505082909,502.4844377361084,56,502.4844377361083,56
185.4928836854791,477.40109207576825,477.40109207576825,185.4928836854791,143,143,1383.114695694674,288.66856711932735,288.66856711932735,512677,1.0,1.0,1383.114695694674,477.40109207576825,57,477.40109207576825,57
206.91070925990633,534.0905705675756,534.0905705675756,206.91070925990633,129,129,1513.7400972413016,210.66525990396195,210.66525990396195,521228,1.0,1.0,1513.7400972413016,534.0905705675756,58,534.0905705675756,58
248.04823650291195,511.0085010658445,511.0085010658445,248.04823650291195,136,136,1761.9013158446096,263.5431112775539,263.5431112775539,530656,1.0,1.0,1761.9013158446096,511.0085010658445,59,511.0085010658445,59
313.51977263291053,646.4421150790539,646.4421150790539,313.51977263291053,115,115,1687.0259666376778,229.13181020502006,229.13181020502006,540331,1.0,1.0,1687.0259666376778,646.4421150790539,60,646.4421150790539,60
354.7732785627428,974.7120932756675,974.7120932756671,354.7732785627428,87,87,2033.96921942642,352.4939229133238,352.4939229133238,548233,1.0,1.0,2033.96921942642,974.7120932756671,61,974.7120932756675,61
490.2506669894785,906.0503638338607,906.0503638338607,490.2506669894785,85,85,2296.515436470512,233.50910511016605,233.50910511016605,558344,0.9764705882352941,0.9764705882352941,2296.515436470512,906.0503638338607,62,906.0503638338607,62
504.2435600871375,729.4239104081895,729.4239104081895,504.2435600871375,100,100,2305.110515008639,231.9759304145535,231.9759304145535,567388,0.97,0.97,2305.110515008639,729.4239104081895,63,729.4239104081895,63
742.7393840788534,950.9729756911278,950.9729756911278,742.7393840788534,80,80,2500.654595295959,270.704091134766,270.704091134766,577359,0.8875,0.8875,2500.654595295959,950.9729756911278,64,950.9729756911278,64
763.8606156224312,861.8769694553775,861.8769694553775,763.8606156224312,92,92,2614.079413449237,212.53507989284316,212.53507989284316,585866,0.8478260869565217,0.8478260869565217,2614.079413449237,861.8769694553775,65,861.8769694553775,65
779.6046219306078,832.271702540283,832.271702540283,779.6046219306078,94,94,2565.6916837493995,224.07382680800308,224.07382680800308,595574,0.8723404255319149,0.8723404255319149,2565.6916837493995,832.271702540283,66,832.271702540283,66
902.9523013172513,1175.3630222980341,1175.3630222980337,902.9523013172513,65,65,2722.1863210630195,224.23318630916552,224.23318630916552,605808,0.7076923076923077,0.7076923076923077,2722.1863210630195,1175.3630222980337,67,1175.3630222980341,67
783.5001701318293,1587.772824451687,1587.772824451687,783.5001701318293,50,50,2681.1812582050998,257.9387751466138,257.9387751466138,617006,0.62,0.62,2681.1812582050998,1587.772824451687,68,1587.772824451687,68
904.9346083277738,1283.9613217694036,1283.9613217694036,904.9346083277738,61,61,2684.8557833969608,245.6707503106202,245.6707503106202,627319,0.6721311475409836,0.6721311475409836,2684.8557833969608,1283.9613217694036,69,1283.9613217694036,69
854.5358139391307,1422.7616140328366,1422.7616140328364,854.5358139391307,57,57,2705.8961872779055,321.95431866974207,321.95431866974207,637461,0.6666666666666666,0.6666666666666666,2705.8961872779055,1422.7616140328364,70,1422.7616140328366,70
603.1265779995424,1003.8728309208351,1003.8728309208353,603.1265779995424,71,71,2386.6389178948843,337.74975822995754,337.74975822995754,647680,0.9014084507042254,0.9014084507042254,2386.6389178948843,1003.8728309208353,71,1003.8728309208351,71
484.25941869101604,657.9965480646574,657.9965480646574,484.25941869101604,111,111,2612.2265186401496,291.76308679956725,291.76308679956725,656634,0.972972972972973,0.972972972972973,2612.2265186401496,657.9965480646574,72,657.9965480646574,72
651.0980194388775,931.199258550979,931.199258550979,651.0980194388775,81,81,3105.687054601396,282.1356432153305,282.1356432153305,665876,0.9382716049382716,0.9382716049382716,3105.687054601396,931.199258550979,73,931.199258550979,73
508.2341190465205,582.2447567399993,582.2447567399993,508.2341190465205,133,133,2945.653076356405,165.00887142730392,165.00887142730392,675533,0.9699248120300752,0.9699248120300752,2945.653076356405,582.2447567399993,74,582.2447567399993,74
814.0162651126309,1190.101818244597,1190.101818244597,814.0162651126309,79,79,3008.5552547059237,268.82104084987225,268.82104084987225,684638,0.9746835443037974,0.9746835443037974,3008.5552547059237,1190.101818244597,75,1190.101818244597,75
778.0358918637758,1221.4052229844747,1221.405222984475,778.0358918637758,76,76,2889.432323343582,274.3428980571837,274.3428980571837,695535,0.8947368421052632,0.8947368421052632,2889.432323343582,1221.405222984475,76,1221.4052229844747,76
1028.1192100488386,1883.9434185159987,1883.9434185159987,1028.1192100488386,46,46,2970.554486051576,285.8917277442641,285.8917277442641,704190,0.5217391304347826,0.5217391304347826,2970.554486051576,1883.9434185159987,77,1883.9434185159987,77
1057.9306626584632,1753.100486804068,1753.100486804068,1057.9306626584632,50,50,2989.38609127946,300.0415167770754,300.0415167770754,713315,0.58,0.58,2989.38609127946,1753.100486804068,78,1753.100486804068,78
756.4750084454884,2081.646597389832,2081.646597389832,756.4750084454884,44,44,3037.8432674962123,381.6036704341069,381.6036704341069,722819,0.6136363636363636,0.6136363636363636,3037.8432674962123,2081.646597389832,79,2081.646597389832,79
667.2262543763769,1802.1215696725494,1802.1215696725492,667.2262543763769,48,48,2626.9181903131816,344.2966778017893,344.2966778017893,732060,0.7291666666666666,0.7291666666666666,2626.9181903131816,1802.1215696725492,80,1802.1215696725494,80
839.823611127295,1577.966666930057,1577.9666669300566,839.823611127295,57,57,2701.892945801862,276.7739427195804,276.7739427195804,743280,0.7017543859649122,0.7017543859649122,2701.892945801862,1577.9666669300566,81,1577.966666930057,81
731.5754203035193,1657.0085192076667,1657.008519207667,731.5754203035193,49,49,2740.5633562022904,161.79125686277385,161.79125686277385,755101,0.7142857142857143,0.7142857142857143,2740.5633562022904,1657.008519207667,82,1657.0085192076667,82
663.2450219296298,666.5629142458992,666.5629142458992,663.2450219296298,118,118,2755.516618608326,75.9280294670916,75.9280294670916,765430,0.9661016949152542,0.9661016949152542,2755.516618608326,666.5629142458992,83,666.5629142458992,83
510.0267299177275,853.2065561333761,853.2065561333761,510.0267299177275,99,99,2464.4613292734307,221.64441071586114,221.64441071586114,774108,0.9595959595959596,0.9595959595959596,2464.4613292734307,853.2065561333761,84,853.2065561333761,84
869.771959496415,1341.7674450668321,1341.7674450668321,869.771959496415,53,53,2701.046609330451,276.0766223899125,276.0766223899125,782232,0.6226415094339622,0.6226415094339622,2701.046609330451,1341.7674450668321,85,1341.7674450668321,85
691.0319154690915,812.9476389685439,812.947638968544,691.0319154690915,84,84,2712.855437092879,262.45613072978614,262.45613072978614,791245,0.8809523809523809,0.8809523809523809,2712.855437092879,812.947638968544,86,812.9476389685439,86
818.2627537057433,1612.0745919790943,1612.0745919790943,818.2627537057433,44,44,2860.009062825612,59.83481666431876,59.83481666431876,799641,0.45454545454545453,0.45454545454545453,2860.009062825612,1612.0745919790943,87,1612.0745919790943,87
784.3874324784093,1645.5188353262974,1645.518835326297,784.3874324784093,45,45,2621.413709334272,51.947485392609806,51.947485392609806,810729,0.5555555555555556,0.5555555555555556,2621.413709334272,1645.518835326297,88,1645.5188353262974,88
784.3137013910039,1668.8417935035748,1668.8417935035748,784.3137013910039,47,47,2615.1815270758593,426.3481854490421,426.3481854490421,820222,0.6170212765957447,0.6170212765957447,2615.1815270758593,1668.8417935035748,89,1668.8417935035748,89
732.2780963910229,1729.451527029559,1729.4515270295587,732.2780963910229,44,44,2683.563792238528,172.4866590654521,172.4866590654521,829953,0.5681818181818182,0.5681818181818182,2683.563792238528,1729.4515270295587,90,1729.451527029559,90
828.618931489898,1511.33791879642,1511.3379187964201,828.618931489898,51,51,2687.790967833501,42.66837685634495,42.66837685634495,839838,0.5686274509803921,0.5686274509803921,2687.790967833501,1511.3379187964201,91,1511.33791879642,91
1010.6075043190926,1472.7484464097138,1472.7484464097138,1010.6075043190926,52,52,2865.234146174027,105.00639309528358,105.00639309528358,851019,0.5576923076923077,0.5576923076923077,2865.234146174027,1472.7484464097138,92,1472.7484464097138,92
0.6618043347091791,-1.5690262119670892,-1.5690262119670897,0.6618043347091791,1360,1360,-0.044639222945296875,-2.929645138864678,-2.929645138864678,861155,1.0,1.0,-0.044639222945296875,-1.5690262119670897,93,-1.5690262119670892,93
3.3168507318935965,11.762418920177492,11.76241892017749,3.3168507318935965,672,672,23.164311032725664,8.918932367308239,8.918932367308239,868243,1.0,1.0,23.164311032725664,11.76241892017749,94,11.762418920177492,94
1.160806374876341,14.936731598900781,14.936731598900781,1.160806374876341,558,558,18.41095353969463,12.736975394089187,12.736975394089187,875447,1.0,1.0,18.41095353969463,14.936731598900781,95,14.936731598900781,95
122.67420053811443,950.1020774576303,950.1020774576302,122.67420053811443,27,27,982.2323823918371,355.20677548286005,355.20677548286005,882783,0.07407407407407407,0.07407407407407407,982.2323823918371,950.1020774576302,96,950.1020774576303,96
329.6043724784709,488.7487737005479,488.74877370054804,329.6043724784709,63,63,986.89976215112,94.92310130710094,94.92310130710094,892925,0.7619047619047619,0.7619047619047619,986.89976215112,488.74877370054804,97,488.7487737005479,97
155.41905892294065,215.44819747764018,215.44819747764018,155.41905892294065,64,64,566.4506857805499,33.24022535379852,33.24022535379852,903707,0.703125,0.703125,566.4506857805499,215.44819747764018,98,215.44819747764018,98
32.302857298401555,546.3007107278675,546.3007107278676,32.302857298401555,25,25,633.3742156018795,499.57394532252715,499.57394532252715,914707,0.0,0.0,633.3742156018795,546.3007107278676,99,546.3007107278675,99
99.46212066266763,706.1692118818281,706.1692118818278,99.46212066266763,26,26,839.9170306743237,278.83936368306763,278.83936368306763,925128,0.038461538461538464,0.038461538461538464,839.9170306743237,706.1692118818278,100,706.1692118818281,100
227.4450502435048,318.2065574022725,318.2065574022725,227.4450502435048,76,76,864.7926237508584,57.535651795159026,57.535651795159026,935211,0.9078947368421053,0.9078947368421053,864.7926237508584,318.2065574022725,101,318.2065574022725,101
270.77635503616074,646.5100459520249,646.5100459520248,270.77635503616074,36,36,896.5439326657415,117.19247384154426,117.19247384154426,947202,0.3611111111111111,0.3611111111111111,896.5439326657415,646.5100459520248,102,646.5100459520249,102
320.6092899063564,673.6851388470703,673.6851388470704,320.6092899063564,44,44,975.7651622341864,101.79669471905541,101.79669471905541,956644,0.5,0.5,975.7651622341864,673.6851388470704,103,673.6851388470703,103
135.8817038815712,952.79961592978,952.7996159297801,135.8817038815712,26,26,987.1843205989711,274.72116752281767,274.72116752281767,966349,0.038461538461538464,0.038461538461538464,987.1843205989711,952.7996159297801,104,952.79961592978,104
3.1281500549888306,1002.1121572890431,1002.1121572890429,3.1281500549888306,25,25,1004.8148507552032,987.8258925768872,987.8258925768872,977128,0.0,0.0,1004.8148507552032,1002.1121572890429,105,1002.1121572890431,105
1.2018629889339214,1005.500234064813,1005.500234064813,1.2018629889339214,25,25,1008.0916979821842,1002.7329317369894,1002.7329317369894,987153,0.0,0.0,1008.0916979821842,1005.500234064813,106,1005.500234064813,106
1.1654476846332913,1007.9471562971762,1007.9471562971765,1.1654476846332913,25,25,1010.4731012445002,1005.4076157706395,1005.4076157706395,997153,0.0,0.0,1010.4731012445002,1007.9471562971765,107,1007.9471562971762,107
1.562590765960622,1001.2955765288839,1001.2955765288832,1.562590765960622,25,25,1003.5539482580588,997.7875669994792,997.7875669994792,1007153,0.0,0.0,1003.5539482580588,1001.2955765288832,108,1001.2955765288839,108
463.82471847280516,395.42762236858505,395.427622368585,463.82471847280516,69,69,1000.368301401527,11.813660688248653,11.813660688248653,1018169,0.6521739130434783,0.6521739130434783,1000.368301401527,395.427622368585,109,395.42762236858505,109
374.70488242554694,779.583681275057,779.5836812750568,374.70488242554694,34,34,1002.0531368249076,37.89913871189876,37.89913871189876,1028966,0.29411764705882354,0.29411764705882354,1002.0531368249076,779.5836812750568,110,779.583681275057,110
338.0770051200476,794.3680179342205,794.3680179342205,338.0770051200476,36,36,1008.7487499930418,74.40285260403964,74.40285260403964,1039069,0.3611111111111111,0.3611111111111111,1008.7487499930418,794.3680179342205,111,794.3680179342205,111
161.2698336076252,230.72561115632934,230.72561115632934,161.2698336076252,118,118,896.7032096681983,67.47762388167334,67.47762388167334,1049053,1.0,1.0,896.7032096681983,230.72561115632934,112,230.72561115632934,112
165.64040852353344,213.0491882132453,213.0491882132453,165.64040852353344,151,151,1183.835990833023,79.8198548264993,79.8198548264993,1057367,1.0,1.0,1183.835990833023,213.0491882132453,113,213.0491882132453,113
111.99131261067394,168.92732742042838,168.92732742042836,111.99131261067394,201,201,913.6245663151174,98.12009220071731,98.12009220071731,1065080,1.0,1.0,913.6245663151174,168.92732742042836,114,168.92732742042838,114
107.04358254348998,178.38802100810557,178.38802100810557,107.04358254348998,215,215,1184.2070447528185,50.077842468221746,50.077842468221746,1075374,1.0,1.0,1184.2070447528185,178.38802100810557,115,178.38802100810557,115
228.82532345963656,240.6714939057232,240.67149390572317,228.82532345963656,173,173,1636.1940234258439,116.63854101393493,116.63854101393493,1083582,0.9826589595375722,0.9826589595375722,1636.1940234258439,240.67149390572317,116,240.6714939057232,116
24.53980233765369,159.1019139088082,159.10191390880823,24.53980233765369,262,262,226.44288333322643,109.42993856134599,109.42993856134599,1093269,1.0,1.0,226.44288333322643,159.10191390880823,117,159.1019139088082,117
509.0357848758093,401.79929401963557,401.7992940196356,509.0357848758093,132,132,1998.8684745064634,33.87836070869907,33.87836070869907,1101432,0.9242424242424242,0.9242424242424242,1998.8684745064634,401.7992940196356,118,401.79929401963557,118
835.9112122006707,1269.439743839943,1269.4397438399433,835.9112122006707,47,47,2207.426588921981,38.71907355111577,38.71907355111577,1110665,0.5531914893617021,0.5531914893617021,2207.426588921981,1269.4397438399433,119,1269.439743839943,119
443.5367418639784,1953.2645028052302,1953.2645028052298,443.5367418639784,32,32,2241.230002390828,415.05527398303076,415.05527398303076,1121025,0.28125,0.28125,2241.230002390828,1953.2645028052298,120,1953.2645028052302,120
671.0804175916659,1855.3542617913788,1855.3542617913788,671.0804175916659,37,37,2429.373854901712,424.566655708697,424.566655708697,1131587,0.40540540540540543,0.40540540540540543,2429.373854901712,1855.3542617913788,121,1855.3542617913788,121
681.5258889901814,1782.2369199153613,1782.2369199153613,681.5258889901814,38,38,2474.838198926925,278.0761475910152,278.0761475910152,1142132,0.4473684210526316,0.4473684210526316,2474.838198926925,1782.2369199153613,122,1782.2369199153613,122
714.5506532037534,1864.9750048947005,1864.9750048947005,714.5506532037534,43,43,2714.4200393528727,331.7457785706313,331.7457785706313,1152614,0.5116279069767442,0.5116279069767442,2714.4200393528727,1864.9750048947005,123,1864.9750048947005,123
829.2654293598911,1692.0011075344712,1692.001107534471,829.2654293598911,49,49,2639.028671782518,268.1939831438851,268.1939831438851,1164236,0.6326530612244898,0.6326530612244898,2639.028671782518,1692.001107534471,124,1692.0011075344712,124
818.7592831916062,1191.436430376423,1191.436430376423,818.7592831916062,72,72,2672.0600070250925,261.0571959063951,261.0571959063951,1173202,0.8611111111111112,0.8611111111111112,2672.0600070250925,1191.436430376423,125,1191.436430376423,125
640.3049270136685,2296.083602970806,2296.0836029708057,640.3049270136685,30,30,2663.73407471871,387.8175936691739,387.8175936691739,1183489,0.16666666666666666,0.16666666666666666,2663.73407471871,2296.0836029708057,126,2296.083602970806,126
326.7524818569867,2582.516744108024,2582.516744108024,326.7524818569867,28,28,2900.606890306698,1245.5466925295598,1245.5466925295598,1194877,0.10714285714285714,0.10714285714285714,2900.606890306698,2582.516744108024,127,2582.516744108024,127
