MetaTest/Average/AverageReturn,MetaTest/__unnamed_task__/AverageDiscountedReturn,MetaTest/Average/TerminationRate,MetaTest/Average/MinReturn,MetaTest/__unnamed_task__/MaxReturn,MetaTest/__unnamed_task__/StdReturn,MetaTest/__unnamed_task__/AverageReturn,MetaTest/Average/AverageDiscountedReturn,MetaTest/Average/Iteration,MetaTest/__unnamed_task__/Iteration,MetaTest/Average/StdReturn,MetaTest/Average/MaxReturn,TotalEnvSteps,MetaTest/__unnamed_task__/NumEpisodes,MetaTest/Average/NumEpisodes,MetaTest/__unnamed_task__/TerminationRate,MetaTest/__unnamed_task__/MinReturn
686.3680689942978,686.3680689942979,0.9663865546218487,11.467962580622947,4325.496903816879,862.1247801459202,686.3680689942978,686.3680689942979,128,128,862.1247801459202,4325.496903816879,1195648,119,119,0.9663865546218487,11.467962580622947
710.6076060011534,710.6076060011534,0.991869918699187,8.327654198046414,3963.9716407042015,871.4233642321152,710.6076060011534,710.6076060011534,129,129,871.4233642321152,3963.9716407042015,1203733,123,123,0.991869918699187,8.327654198046414
654.6134444161512,654.6134444161512,0.976,64.89446553705378,4446.940257082136,815.0531417216681,654.6134444161512,654.6134444161512,130,130,815.0531417216681,4446.940257082136,1211751,125,125,0.976,64.89446553705378
437.5243039044913,437.5243039044913,1.0,8.632318910021352,3799.014564192258,678.3892032422114,437.5243039044913,437.5243039044913,131,131,678.3892032422114,3799.014564192258,1220195,171,171,1.0,8.632318910021352
412.4025190696213,412.4025190696212,1.0,49.85574058241548,3534.3814795415833,511.9998131292875,412.4025190696213,412.4025190696212,132,132,511.9998131292875,3534.3814795415833,1228879,162,162,1.0,49.85574058241548
556.8147911671441,556.814791167144,1.0,6.215977328972836,3917.6226750101946,666.7869098685816,556.8147911671441,556.814791167144,133,133,666.7869098685816,3917.6226750101946,1237706,146,146,1.0,6.215977328972836
389.780803509049,389.7808035090489,1.0,51.912291672635654,3133.1785810757888,516.5929538768976,389.780803509049,389.7808035090489,134,134,516.5929538768976,3133.1785810757888,1247033,175,175,1.0,51.912291672635654
456.4473180760409,456.4473180760409,1.0,39.66521468241503,3160.6258736351438,448.73959780480425,456.4473180760409,456.4473180760409,135,135,448.73959780480425,3160.6258736351438,1255172,164,164,1.0,39.66521468241503
569.2532721724025,569.2532721724025,0.9930555555555556,27.528148567785014,4147.872867932281,616.0340024368573,569.2532721724025,569.2532721724025,136,136,616.0340024368573,4147.872867932281,1263876,144,144,0.9930555555555556,27.528148567785014
502.76148958133507,502.76148958133496,1.0,49.0594039034774,2594.2503801618104,502.01599067990304,502.76148958133507,502.76148958133496,137,137,502.01599067990304,2594.2503801618104,1272428,157,157,1.0,49.0594039034774
569.2617759114912,569.2617759114911,1.0,26.968245057743662,4520.841907198505,660.475485282887,569.2617759114912,569.2617759114911,138,138,660.475485282887,4520.841907198505,1281062,156,156,1.0,26.968245057743662
536.7021988321497,536.7021988321497,1.0,8.51569640564413,3432.310534849505,595.5196995007849,536.7021988321497,536.7021988321497,139,139,595.5196995007849,3432.310534849505,1290898,148,148,1.0,8.51569640564413
560.1261187407533,560.1261187407533,1.0,56.204737463526,2509.9868200199803,517.5480539298013,560.1261187407533,560.1261187407533,140,140,517.5480539298013,2509.9868200199803,1301104,142,142,1.0,56.204737463526
548.130552305266,548.1305523052661,1.0,72.69244964452582,2919.886407220417,551.9152519162416,548.130552305266,548.1305523052661,141,141,551.9152519162416,2919.886407220417,1309706,148,148,1.0,72.69244964452582
622.5884058048479,622.5884058048479,1.0,56.85031286432804,2576.875554562787,563.3732218751761,622.5884058048479,622.5884058048479,142,142,563.3732218751761,2576.875554562787,1318560,144,144,1.0,56.85031286432804
583.935987307109,583.935987307109,0.9929577464788732,66.167986755156,4306.851551999534,592.4132878706762,583.935987307109,583.935987307109,143,143,592.4132878706762,4306.851551999534,1327093,142,142,0.9929577464788732,66.167986755156
622.7519155561286,622.7519155561286,1.0,76.08302208089448,3349.523927393147,496.1226666140495,622.7519155561286,622.7519155561286,144,144,496.1226666140495,3349.523927393147,1336170,138,138,1.0,76.08302208089448
586.9128107611853,586.9128107611854,1.0,104.9979400899704,2956.8924546889316,560.4659198212329,586.9128107611853,586.9128107611854,145,145,560.4659198212329,2956.8924546889316,1344857,140,140,1.0,104.9979400899704
593.3506696910028,593.3506696910028,1.0,41.12740195020117,3406.7196351609723,537.6304656126487,593.3506696910028,593.3506696910028,146,146,537.6304656126487,3406.7196351609723,1353088,144,144,1.0,41.12740195020117
630.8279716174776,630.8279716174775,1.0,54.894651955972336,3114.6773609501265,619.4314599499094,630.8279716174776,630.8279716174775,147,147,619.4314599499094,3114.6773609501265,1362326,141,141,1.0,54.894651955972336
724.7186844815299,724.7186844815299,1.0,37.17018736888008,3071.244735768648,677.7611890709907,724.7186844815299,724.7186844815299,148,148,677.7611890709907,3071.244735768648,1372232,132,132,1.0,37.17018736888008
624.7811476361104,624.7811476361103,1.0,16.513066906563026,3709.36307839369,642.3603453015485,624.7811476361104,624.7811476361103,149,149,642.3603453015485,3709.36307839369,1380522,138,138,1.0,16.513066906563026
597.5245807683766,597.5245807683767,1.0,50.87045019863037,2586.64161694674,501.627296349024,597.5245807683766,597.5245807683767,150,150,501.627296349024,2586.64161694674,1389306,144,144,1.0,50.87045019863037
430.30629497410257,430.3062949741024,1.0,10.098462775155859,2573.48656757625,421.1317999631132,430.30629497410257,430.3062949741024,151,151,421.1317999631132,2573.48656757625,1396971,179,179,1.0,10.098462775155859
482.8680125693558,482.86801256935576,1.0,8.350672268066026,2612.9088289885476,524.5327217019501,482.8680125693558,482.86801256935576,152,152,524.5327217019501,2612.9088289885476,1405941,171,171,1.0,8.350672268066026
631.1721627991649,631.1721627991649,1.0,41.758171685952505,3508.1176127523404,629.4205067759499,631.1721627991649,631.1721627991649,153,153,629.4205067759499,3508.1176127523404,1414566,136,136,1.0,41.758171685952505
702.8103075026954,702.8103075026954,1.0,32.211045703072685,2898.391351120226,633.2342364346779,702.8103075026954,702.8103075026954,154,154,633.2342364346779,2898.391351120226,1423898,132,132,1.0,32.211045703072685
469.55453919048836,469.55453919048824,1.0,9.235307626433208,3893.05278377022,521.1030907714339,469.55453919048836,469.55453919048824,155,155,521.1030907714339,3893.05278377022,1432294,167,167,1.0,9.235307626433208
536.9058915541394,536.9058915541394,1.0,35.6878570795785,3112.026958305913,495.27354820675197,536.9058915541394,536.9058915541394,156,156,495.27354820675197,3112.026958305913,1441448,147,147,1.0,35.6878570795785
634.3661360130257,634.3661360130257,1.0,10.191519622206638,4038.1490959430116,557.4900152521816,634.3661360130257,634.3661360130257,157,157,557.4900152521816,4038.1490959430116,1450746,138,138,1.0,10.191519622206638
653.5092405465657,653.5092405465656,1.0,10.529137906648172,3527.9395201478087,671.9093501697712,653.5092405465657,653.5092405465656,158,158,671.9093501697712,3527.9395201478087,1458687,137,137,1.0,10.529137906648172
668.8046246739906,668.8046246739905,1.0,11.645007095106992,3076.3945454697914,573.0862299399137,668.8046246739906,668.8046246739905,159,159,573.0862299399137,3076.3945454697914,1466617,135,135,1.0,11.645007095106992
855.2259737709444,855.2259737709444,0.984375,14.07062824732086,4750.028631372928,886.5955287979662,855.2259737709444,855.2259737709444,160,160,886.5955287979662,4750.028631372928,1474753,128,128,0.984375,14.07062824732086
629.4784379796531,629.4784379796531,1.0,13.870853173479087,3581.0884442931388,584.9612867771934,629.4784379796531,629.4784379796531,161,161,584.9612867771934,3581.0884442931388,1482904,134,134,1.0,13.870853173479087
638.4422144439648,638.4422144439646,0.986013986013986,11.609869724675795,4268.351962930062,718.236356586828,638.4422144439648,638.4422144439646,162,162,718.236356586828,4268.351962930062,1492480,143,143,0.986013986013986,11.609869724675795
648.6898324996142,648.6898324996142,0.9849624060150376,15.779054955294502,4331.004217672302,648.4061800746049,648.6898324996142,648.6898324996142,163,163,648.4061800746049,4331.004217672302,1500767,133,133,0.9849624060150376,15.779054955294502
611.063450664327,611.0634506643271,1.0,27.571785733587465,3432.6531977421937,628.9716528139334,611.063450664327,611.0634506643271,164,164,628.9716528139334,3432.6531977421937,1508517,149,149,1.0,27.571785733587465
976.5450719671027,976.5450719671027,0.9905660377358491,38.90110609224888,4546.2871623707215,829.4724424596988,976.5450719671027,976.5450719671027,165,165,829.4724424596988,4546.2871623707215,1516593,106,106,0.9905660377358491,38.90110609224888
747.4909181842066,747.4909181842066,0.9920634920634921,16.800673467872848,3741.0306169150094,653.601342875713,747.4909181842066,747.4909181842066,166,166,653.601342875713,3741.0306169150094,1526007,126,126,0.9920634920634921,16.800673467872848
625.3936432086424,625.3936432086424,1.0,7.915932426580335,3504.3825991070134,540.4617248585104,625.3936432086424,625.3936432086424,167,167,540.4617248585104,3504.3825991070134,1534106,133,133,1.0,7.915932426580335
794.8896617730754,794.8896617730757,1.0,23.992585537530324,3567.5715874777625,713.9681364920631,794.8896617730754,794.8896617730757,168,168,713.9681364920631,3567.5715874777625,1542417,122,122,1.0,23.992585537530324
860.0446567318482,860.0446567318481,1.0,30.666351507756765,4044.520621585743,807.070515622377,860.0446567318482,860.0446567318481,169,169,807.070515622377,4044.520621585743,1551408,113,113,1.0,30.666351507756765
673.3120864141614,673.3120864141614,1.0,11.077296559256745,2556.5682140360086,548.2298604257136,673.3120864141614,673.3120864141614,170,170,548.2298604257136,2556.5682140360086,1560113,131,131,1.0,11.077296559256745
667.120877447052,667.120877447052,1.0,72.6625545549533,3186.25669516626,591.7876401659704,667.120877447052,667.120877447052,171,171,591.7876401659704,3186.25669516626,1568325,131,131,1.0,72.6625545549533
666.3218234868333,666.3218234868331,1.0,25.91247191180089,2575.013569280629,539.4283688735691,666.3218234868333,666.3218234868331,172,172,539.4283688735691,2575.013569280629,1576449,137,137,1.0,25.91247191180089
734.7493691933114,734.7493691933113,1.0,19.604949173385798,3730.408440274419,670.8455497288114,734.7493691933114,734.7493691933113,173,173,670.8455497288114,3730.408440274419,1584449,135,135,1.0,19.604949173385798
760.0314739166743,760.0314739166741,1.0,13.026196643056032,4282.900307236704,776.6440981118192,760.0314739166743,760.0314739166741,174,174,776.6440981118192,4282.900307236704,1593372,124,124,1.0,13.026196643056032
630.104723875881,630.1047238758807,1.0,17.107608139073214,3793.5470682868026,549.1873468300978,630.104723875881,630.1047238758807,175,175,549.1873468300978,3793.5470682868026,1602136,138,138,1.0,17.107608139073214
657.5677876011107,657.5677876011107,1.0,15.050713976939575,3560.5924136958024,748.4759660342504,657.5677876011107,657.5677876011107,176,176,748.4759660342504,3560.5924136958024,1611141,131,131,1.0,15.050713976939575
711.122399923475,711.122399923475,1.0,39.14454793282033,2570.1888430632325,609.1320446177513,711.122399923475,711.122399923475,177,177,609.1320446177513,2570.1888430632325,1619662,127,127,1.0,39.14454793282033
643.0482735119751,643.0482735119751,0.9928571428571429,30.38005504322131,4058.2567777349504,555.9345689679845,643.0482735119751,643.0482735119751,178,178,555.9345689679845,4058.2567777349504,1628150,140,140,0.9928571428571429,30.38005504322131
563.7667112123817,563.7667112123818,1.0,16.727556776741952,2988.0659793695936,523.4170037388319,563.7667112123817,563.7667112123818,179,179,523.4170037388319,2988.0659793695936,1636763,155,155,1.0,16.727556776741952
643.9108242592159,643.9108242592159,1.0,24.494073620190324,2671.0306568483225,546.0087687621484,643.9108242592159,643.9108242592159,180,180,546.0087687621484,2671.0306568483225,1645394,140,140,1.0,24.494073620190324
730.5470110656964,730.5470110656964,1.0,15.396755626836619,3730.9384487537777,658.350631301511,730.5470110656964,730.5470110656964,181,181,658.350631301511,3730.9384487537777,1653783,130,130,1.0,15.396755626836619
666.9578211871252,666.9578211871252,1.0,15.54456728889894,2644.144519017416,574.7751459790728,666.9578211871252,666.9578211871252,182,182,574.7751459790728,2644.144519017416,1661700,141,141,1.0,15.54456728889894
668.8385883633954,668.8385883633954,1.0,24.57509424848488,2911.5181693918926,610.884119765729,668.8385883633954,668.8385883633954,183,183,610.884119765729,2911.5181693918926,1670047,143,143,1.0,24.57509424848488
610.5505960589962,610.5505960589961,1.0,22.005469032444992,2879.3723681870724,575.0872106534339,610.5505960589962,610.5505960589961,184,184,575.0872106534339,2879.3723681870724,1678558,148,148,1.0,22.005469032444992
751.5790278376999,751.5790278376998,1.0,12.179993643478968,3023.7486626236523,651.0087293007955,751.5790278376999,751.5790278376998,185,185,651.0087293007955,3023.7486626236523,1686717,124,124,1.0,12.179993643478968
461.72845691006603,461.72845691006603,1.0,12.1948781149666,3820.1440647688664,539.1247332539141,461.72845691006603,461.72845691006603,186,186,539.1247332539141,3820.1440647688664,1695041,173,173,1.0,12.1948781149666
659.3569669449627,659.3569669449627,0.9927007299270073,15.948416390291376,4101.484724895191,661.1275380873485,659.3569669449627,659.3569669449627,187,187,661.1275380873485,4101.484724895191,1703060,137,137,0.9927007299270073,15.948416390291376
669.4259013395018,669.4259013395016,1.0,23.500421574130343,4112.579366864526,658.1649416577345,669.4259013395018,669.4259013395016,188,188,658.1649416577345,4112.579366864526,1712767,136,136,1.0,23.500421574130343
573.1681396395469,573.168139639547,1.0,13.067396283378597,2898.522211002308,518.1562177619447,573.1681396395469,573.168139639547,189,189,518.1562177619447,2898.522211002308,1721486,158,158,1.0,13.067396283378597
664.271810587053,664.271810587053,1.0,13.258014032777742,3145.615999735291,554.1396531786563,664.271810587053,664.271810587053,190,190,554.1396531786563,3145.615999735291,1729826,138,138,1.0,13.258014032777742
654.303483388852,654.3034833888521,1.0,16.137549174097703,4013.519058280287,521.7121322312875,654.303483388852,654.3034833888521,191,191,521.7121322312875,4013.519058280287,1737771,137,137,1.0,16.137549174097703
643.9657483967138,643.9657483967138,1.0,15.349478040698862,3364.269228358223,576.9424510935306,643.9657483967138,643.9657483967138,192,192,576.9424510935306,3364.269228358223,1747070,146,146,1.0,15.349478040698862
647.0261421270571,647.0261421270571,1.0,11.204326193749164,2411.184567138133,505.90838884826553,647.0261421270571,647.0261421270571,193,193,505.90838884826553,2411.184567138133,1756175,136,136,1.0,11.204326193749164
565.7377268940046,565.7377268940044,1.0,8.070102997706051,3272.8065338942774,451.95005790282397,565.7377268940046,565.7377268940044,194,194,451.95005790282397,3272.8065338942774,1764172,147,147,1.0,8.070102997706051
537.5375886153779,537.5375886153779,1.0,14.883569162615487,3209.647502768492,581.4262777736743,537.5375886153779,537.5375886153779,195,195,581.4262777736743,3209.647502768492,1772278,156,156,1.0,14.883569162615487
606.4128661599216,606.4128661599216,1.0,12.570499029452256,2859.9032056143137,487.76251116266747,606.4128661599216,606.4128661599216,196,196,487.76251116266747,2859.9032056143137,1780690,151,151,1.0,12.570499029452256
612.2058576719331,612.205857671933,1.0,10.801929166613542,3075.7135246809194,542.210114488424,612.2058576719331,612.205857671933,197,197,542.210114488424,3075.7135246809194,1788607,151,151,1.0,10.801929166613542
588.2332492084305,588.2332492084305,1.0,12.212963545052538,3732.512898487054,526.408605511129,588.2332492084305,588.2332492084305,198,198,526.408605511129,3732.512898487054,1796899,150,150,1.0,12.212963545052538
566.5359745555654,566.5359745555654,1.0,5.4577250495755,3748.89128027297,553.4356396241626,566.5359745555654,566.5359745555654,199,199,553.4356396241626,3748.89128027297,1805228,159,159,1.0,5.4577250495755
805.0823236709928,805.0823236709928,0.9921875,16.02143279273451,3875.3412465826336,699.4789963724446,805.0823236709928,805.0823236709928,200,200,699.4789963724446,3875.3412465826336,1814092,128,128,0.9921875,16.02143279273451
687.4760222408127,687.4760222408128,1.0,14.887657740764524,3009.3529469888213,577.1482169520849,687.4760222408127,687.4760222408128,201,201,577.1482169520849,3009.3529469888213,1822301,138,138,1.0,14.887657740764524
788.4339936807316,788.4339936807316,1.0,1.8785316720140146,3427.7524466990694,669.7187907641899,788.4339936807316,788.4339936807316,202,202,669.7187907641899,3427.7524466990694,1829926,120,120,1.0,1.8785316720140146
455.34161737593655,455.34161737593655,1.0,3.6059178344451,2617.526123360748,453.965022594913,455.34161737593655,455.34161737593655,203,203,453.965022594913,2617.526123360748,1838434,175,175,1.0,3.6059178344451
439.9467927917578,439.9467927917578,1.0,5.711055040739612,2123.3225666476633,465.2366112476785,439.9467927917578,439.9467927917578,204,204,465.2366112476785,2123.3225666476633,1847429,180,180,1.0,5.711055040739612
583.5291199416687,583.5291199416687,1.0,9.736516584244928,3231.050202287493,556.8245813362037,583.5291199416687,583.5291199416687,205,205,556.8245813362037,3231.050202287493,1856198,149,149,1.0,9.736516584244928
617.6234013525032,617.6234013525032,1.0,-1.9611521960909415,3942.725006085169,816.4324538917402,617.6234013525032,617.6234013525032,206,206,816.4324538917402,3942.725006085169,1864634,161,161,1.0,-1.9611521960909415
323.52710643070196,323.52710643070196,1.0,2.5982693791661755,1749.0231772785078,356.99025379669644,323.52710643070196,323.52710643070196,207,207,356.99025379669644,1749.0231772785078,1873521,209,209,1.0,2.5982693791661755
437.63947472685436,437.6394747268543,0.9943181818181818,4.087922771786428,2659.3283223945123,453.3159727502027,437.63947472685436,437.6394747268543,208,208,453.3159727502027,2659.3283223945123,1882905,176,176,0.9943181818181818,4.087922771786428
524.8273881240633,524.8273881240633,1.0,5.6949216970560546,3215.0054194741238,529.0826633837412,524.8273881240633,524.8273881240633,209,209,529.0826633837412,3215.0054194741238,1891002,156,156,1.0,5.6949216970560546
445.0581354037176,445.05813540371776,1.0,1.9798546707342342,3489.6618439247027,537.2357745752581,445.0581354037176,445.05813540371776,210,210,537.2357745752581,3489.6618439247027,1900655,188,188,1.0,1.9798546707342342
493.31758408459604,493.31758408459604,1.0,2.469315271335259,3339.1879693711644,586.2448297291562,493.31758408459604,493.31758408459604,211,211,586.2448297291562,3339.1879693711644,1909321,166,166,1.0,2.469315271335259
619.3918327051838,619.3918327051837,1.0,3.5444520637907164,2795.915459353031,674.3263217377418,619.3918327051838,619.3918327051837,212,212,674.3263217377418,2795.915459353031,1917562,145,145,1.0,3.5444520637907164
495.9498229278238,495.94982292782396,1.0,5.614897154281007,2740.2910176245596,509.08005080429643,495.9498229278238,495.94982292782396,213,213,509.08005080429643,2740.2910176245596,1926872,170,170,1.0,5.614897154281007
369.75793100843856,369.7579310084386,1.0,3.771463364478616,3143.4924021705397,471.8618415857195,369.75793100843856,369.7579310084386,214,214,471.8618415857195,3143.4924021705397,1936078,195,195,1.0,3.771463364478616
536.8931927423092,536.8931927423093,0.9940119760479041,3.5553166181693783,4305.77818155812,647.1521098612992,536.8931927423092,536.8931927423093,215,215,647.1521098612992,4305.77818155812,1944570,167,167,0.9940119760479041,3.5553166181693783
415.43559804786213,415.435598047862,1.0,7.956463836353617,2733.6845768390426,543.9471770429902,415.43559804786213,415.435598047862,216,216,543.9471770429902,2733.6845768390426,1953493,184,184,1.0,7.956463836353617
350.49418848147343,350.49418848147343,1.0,1.0455441277549085,3147.735260980089,446.4904871982582,350.49418848147343,350.49418848147343,217,217,446.4904871982582,3147.735260980089,1962107,212,212,1.0,1.0455441277549085
387.79852485782584,387.79852485782584,1.0,-0.18913593310421795,3737.8565933398168,595.93853802513,387.79852485782584,387.79852485782584,218,218,595.93853802513,3737.8565933398168,1970338,199,199,1.0,-0.18913593310421795
487.9568633344278,487.95686333442785,0.9941176470588236,1.2870050796621422,4362.868725728299,644.679089473974,487.9568633344278,487.95686333442785,219,219,644.679089473974,4362.868725728299,1978661,170,170,0.9941176470588236,1.2870050796621422
366.60605936277415,366.6060593627741,1.0,1.5648103822735164,2504.0354961967105,462.3954830985864,366.60605936277415,366.6060593627741,220,220,462.3954830985864,2504.0354961967105,1987573,194,194,1.0,1.5648103822735164
303.5868624344981,303.5868624344981,0.9954954954954955,-1.6325213089606745,3782.6828426773204,519.5673826139287,303.5868624344981,303.5868624344981,221,221,519.5673826139287,3782.6828426773204,1996484,222,222,0.9954954954954955,-1.6325213089606745
501.8837280351002,501.8837280351002,1.0,4.156032618835233,4345.200863467788,672.2622967649927,501.8837280351002,501.8837280351002,222,222,672.2622967649927,4345.200863467788,2004648,165,165,1.0,4.156032618835233
398.0122711756947,398.0122711756947,1.0,4.4847769509318205,2796.168939580258,506.16037171589454,398.0122711756947,398.0122711756947,223,223,506.16037171589454,2796.168939580258,2013044,184,184,1.0,4.4847769509318205
487.03332510203086,487.03332510203086,1.0,2.0185185370437977,3871.72831244486,556.697031845716,487.03332510203086,487.03332510203086,224,224,556.697031845716,3871.72831244486,2021249,174,174,1.0,2.0185185370437977
305.8909647644668,305.89096476446673,1.0,3.3934963915907357,3385.305603043486,506.15546109356535,305.8909647644668,305.89096476446673,225,225,506.15546109356535,3385.305603043486,2030124,219,219,1.0,3.3934963915907357
280.32395482647684,280.32395482647684,1.0,4.847680511976348,2084.4188409235962,384.6432112390458,280.32395482647684,280.32395482647684,226,226,384.6432112390458,2084.4188409235962,2038420,220,220,1.0,4.847680511976348
346.19734820778547,346.1973482077854,1.0,3.6928799990513834,2143.6412451426577,388.49735309120206,346.19734820778547,346.1973482077854,227,227,388.49735309120206,2143.6412451426577,2050133,200,200,1.0,3.6928799990513834
615.3069494676627,615.3069494676627,0.993421052631579,14.010065109395882,4245.16112826048,609.6214824159596,615.3069494676627,615.3069494676627,228,228,609.6214824159596,4245.16112826048,2058380,152,152,0.993421052631579,14.010065109395882
486.43826063871415,486.43826063871415,0.9940476190476191,0.8277053780334986,4601.706958728652,566.0831555377238,486.43826063871415,486.43826063871415,229,229,566.0831555377238,4601.706958728652,2068632,168,168,0.9940476190476191,0.8277053780334986
471.2404641150641,471.2404641150641,1.0,1.0666925060918047,2735.2961669266942,588.1832488602367,471.2404641150641,471.2404641150641,230,230,588.1832488602367,2735.2961669266942,2077778,170,170,1.0,1.0666925060918047
487.31538376724785,487.3153837672479,1.0,-0.466264449847803,4314.5618603259645,630.4092255906583,487.31538376724785,487.3153837672479,231,231,630.4092255906583,4314.5618603259645,2087282,174,174,1.0,-0.466264449847803
573.6731333064411,573.6731333064411,1.0,-0.6491539433040248,2818.231843770112,634.1798094212556,573.6731333064411,573.6731333064411,232,232,634.1798094212556,2818.231843770112,2097105,154,154,1.0,-0.6491539433040248
419.34483239028907,419.34483239028924,1.0,-1.9969848954686746,2584.4635286054936,420.34536504661725,419.34483239028907,419.34483239028924,233,233,420.34536504661725,2584.4635286054936,2106387,179,179,1.0,-1.9969848954686746
455.2210719452277,455.2210719452276,1.0,7.5011938909027265,2676.143376545063,534.3832481669479,455.2210719452277,455.2210719452276,234,234,534.3832481669479,2676.143376545063,2116549,175,175,1.0,7.5011938909027265
496.96093980333126,496.96093980333126,1.0,-1.5872102286227108,2706.6284118623666,562.914342063968,496.96093980333126,496.96093980333126,235,235,562.914342063968,2706.6284118623666,2127819,164,164,1.0,-1.5872102286227108
294.50888594954694,294.50888594954694,1.0,1.493905229934895,2139.8411404377525,413.94051901984886,294.50888594954694,294.50888594954694,236,236,413.94051901984886,2139.8411404377525,2138324,203,203,1.0,1.493905229934895
395.86227151735454,395.86227151735454,0.9943820224719101,1.3185283954413272,2314.872253240406,432.4342136445234,395.86227151735454,395.86227151735454,237,237,432.4342136445234,2314.872253240406,2147125,178,178,0.9943820224719101,1.3185283954413272
392.3577858479696,392.3577858479695,1.0,-0.45491202050211177,4618.1877608708555,643.7771793001896,392.3577858479696,392.3577858479695,238,238,643.7771793001896,4618.1877608708555,2156673,191,191,1.0,-0.45491202050211177
611.8546326930926,611.8546326930928,1.0,-1.2945639823358688,3752.7476914668428,644.8217688940925,611.8546326930926,611.8546326930928,239,239,644.8217688940925,3752.7476914668428,2165130,144,144,1.0,-1.2945639823358688
393.99238883866576,393.9923888386658,1.0,3.258337736804479,2964.5055438465815,523.6148367092213,393.99238883866576,393.9923888386658,240,240,523.6148367092213,2964.5055438465815,2176863,189,189,1.0,3.258337736804479
353.20549072313105,353.2054907231311,1.0,1.8404477793610892,3166.141176732177,548.6914144757792,353.20549072313105,353.2054907231311,241,241,548.6914144757792,3166.141176732177,2185057,202,202,1.0,1.8404477793610892
357.44505507500156,357.4450550750016,1.0,1.6288975687032714,3317.2672336610235,522.0450540005809,357.44505507500156,357.4450550750016,242,242,522.0450540005809,3317.2672336610235,2194649,204,204,1.0,1.6288975687032714
492.22337562587455,492.22337562587444,0.9941860465116279,1.9931269135189722,4232.7776657241475,692.4903802724821,492.22337562587455,492.22337562587444,243,243,692.4903802724821,4232.7776657241475,2203337,172,172,0.9941860465116279,1.9931269135189722
452.96729344261206,452.9672934426121,0.994413407821229,5.3130095464126414,4802.995977366532,628.4323873173786,452.96729344261206,452.9672934426121,244,244,628.4323873173786,4802.995977366532,2212226,179,179,0.994413407821229,5.3130095464126414
356.06373155393067,356.06373155393055,1.0,-0.6807171505344187,2280.4199003705753,464.8061558423148,356.06373155393067,356.06373155393055,245,245,464.8061558423148,2280.4199003705753,2220907,204,204,1.0,-0.6807171505344187
544.5152516436473,544.5152516436474,1.0,1.9528377286421428,3324.736204434226,648.9057295121095,544.5152516436473,544.5152516436474,246,246,648.9057295121095,3324.736204434226,2230282,161,161,1.0,1.9528377286421428
352.93983949078694,352.93983949078694,1.0,0.061278574299471034,3177.2120385574563,472.1492991837849,352.93983949078694,352.93983949078694,247,247,472.1492991837849,3177.2120385574563,2238936,198,198,1.0,0.061278574299471034
367.82798282059616,367.82798282059616,1.0,-0.012227334862503492,3749.857570361526,533.8293246349609,367.82798282059616,367.82798282059616,248,248,533.8293246349609,3749.857570361526,2246710,213,213,1.0,-0.012227334862503492
447.90000791533276,447.9000079153327,0.994413407821229,4.026895335494497,4692.926216357484,582.2224409798529,447.90000791533276,447.9000079153327,249,249,582.2224409798529,4692.926216357484,2255678,179,179,0.994413407821229,4.026895335494497
429.2274555246036,429.2274555246036,1.0,2.025154140747957,2594.0575780278014,523.3878722166058,429.2274555246036,429.2274555246036,250,250,523.3878722166058,2594.0575780278014,2265298,175,175,1.0,2.025154140747957
365.7416188287781,365.7416188287781,1.0,-0.15073478703061038,3630.3540899002787,524.325033595191,365.7416188287781,365.7416188287781,251,251,524.325033595191,3630.3540899002787,2275265,209,209,1.0,-0.15073478703061038
440.2197547330416,440.2197547330416,1.0,3.505559836931469,3203.0187618212913,592.4742925717431,440.2197547330416,440.2197547330416,252,252,592.4742925717431,3203.0187618212913,2283794,182,182,1.0,3.505559836931469
391.74569389210177,391.7456938921017,1.0,1.6138793163149208,3892.6730040002353,628.6491767352568,391.74569389210177,391.7456938921017,253,253,628.6491767352568,3892.6730040002353,2292846,204,204,1.0,1.6138793163149208
423.69609503518365,423.6960950351837,1.0,0.6334517436891176,3311.7835025743193,558.4108539930445,423.69609503518365,423.6960950351837,254,254,558.4108539930445,3311.7835025743193,2302898,184,184,1.0,0.6334517436891176
507.2451590695341,507.24515906953405,1.0,2.1797016130256197,2343.7841229556093,526.6565695199349,507.2451590695341,507.24515906953405,255,255,526.6565695199349,2343.7841229556093,2310700,162,162,1.0,2.1797016130256197
586.8502516527653,586.8502516527652,1.0,0.1856798467982812,4120.419584786266,681.1046025420925,586.8502516527653,586.8502516527652,256,256,681.1046025420925,4120.419584786266,2319354,154,154,1.0,0.1856798467982812
432.3575848709588,432.3575848709588,1.0,3.369934468406304,2818.854441102422,566.381622790132,432.3575848709588,432.3575848709588,257,257,566.381622790132,2818.854441102422,2328223,180,180,1.0,3.369934468406304
471.5238960311869,471.5238960311869,1.0,4.230438500802869,3123.6280066590793,589.289345752786,471.5238960311869,471.5238960311869,258,258,589.289345752786,3123.6280066590793,2337099,182,182,1.0,4.230438500802869
544.6704974903275,544.6704974903275,1.0,0.18708655043069577,3486.9572968048737,683.5719990593491,544.6704974903275,544.6704974903275,259,259,683.5719990593491,3486.9572968048737,2346267,169,169,1.0,0.18708655043069577
732.2785711470218,732.2785711470218,0.9859154929577465,5.256367086881611,4681.55460566543,887.7007323050391,732.2785711470218,732.2785711470218,260,260,887.7007323050391,4681.55460566543,2355511,142,142,0.9859154929577465,5.256367086881611
