MetaTest/__unnamed_task__/TerminationRate,MetaTest/__unnamed_task__/MinReturn,MetaTest/__unnamed_task__/StdReturn,MetaTest/__unnamed_task__/AverageReturn,MetaTest/__unnamed_task__/NumEpisodes,MetaTest/Average/AverageReturn,TotalEnvSteps,MetaTest/__unnamed_task__/MaxReturn,MetaTest/Average/AverageDiscountedReturn,MetaTest/Average/NumEpisodes,MetaTest/Average/MaxReturn,MetaTest/Average/TerminationRate,MetaTest/__unnamed_task__/Iteration,MetaTest/Average/StdReturn,MetaTest/__unnamed_task__/AverageDiscountedReturn,MetaTest/Average/Iteration,MetaTest/Average/MinReturn
1.0,519.9436971430889,221.47596881745,926.8055509003503,105,926.8055509003503,1107756,1702.4425831127376,926.8055509003503,105,1702.4425831127376,1.0,123,221.47596881745,926.8055509003503,123,519.9436971430889
1.0,587.7102409933215,251.16628086132116,890.6247475592422,105,890.6247475592422,1115970,1893.6938334619474,890.6247475592422,105,1893.6938334619474,1.0,124,251.16628086132116,890.6247475592422,124,587.7102409933215
1.0,599.6623212750595,132.94774426102492,784.5376674083966,121,784.5376674083966,1124212,1413.0691127700748,784.5376674083967,121,1413.0691127700748,1.0,125,132.94774426102492,784.5376674083967,125,599.6623212750595
1.0,49.870174839768424,209.54132738271065,810.5275290124199,120,810.5275290124199,1133889,1801.0002520637552,810.5275290124198,120,1801.0002520637552,1.0,126,209.54132738271065,810.5275290124198,126,49.870174839768424
1.0,362.1738484967187,187.73840448704178,817.8624756105562,117,817.8624756105562,1143566,1634.4692294108977,817.8624756105562,117,1634.4692294108977,1.0,127,187.73840448704178,817.8624756105562,127,362.1738484967187
1.0,579.1497281542552,316.1577708372838,977.3977401059205,97,977.3977401059205,1152162,2532.915652548312,977.3977401059203,97,2532.915652548312,1.0,128,316.1577708372838,977.3977401059203,128,579.1497281542552
1.0,632.738624158187,228.42359958960125,937.0481254304392,102,937.0481254304392,1161369,1854.1694813509719,937.0481254304392,102,1854.1694813509719,1.0,129,228.42359958960125,937.0481254304392,129,632.738624158187
1.0,521.3130142410084,230.1780005240606,991.1077113574253,98,991.1077113574253,1170307,1981.4558164439443,991.107711357425,98,1981.4558164439443,1.0,130,230.1780005240606,991.107711357425,130,521.3130142410084
1.0,388.5537346191855,366.8142945957549,983.5675915946391,99,983.5675915946391,1180216,2863.3700112779566,983.5675915946395,99,2863.3700112779566,1.0,131,366.8142945957549,983.5675915946395,131,388.5537346191855
1.0,396.07147280908106,220.25761259409816,946.3279425274598,105,946.3279425274598,1188698,1631.6791406548919,946.3279425274598,105,1631.6791406548919,1.0,132,220.25761259409816,946.3279425274598,132,396.07147280908106
1.0,605.3445254519063,244.40334515376784,848.8744025398494,116,848.8744025398494,1197615,2320.4976957459926,848.8744025398493,116,2320.4976957459926,1.0,133,244.40334515376784,848.8744025398493,133,605.3445254519063
1.0,8.412421433021834,277.1272940129038,891.4694281569392,109,891.4694281569392,1206671,2492.9758756473902,891.4694281569391,109,2492.9758756473902,1.0,134,277.1272940129038,891.4694281569391,134,8.412421433021834
1.0,630.80782628523,181.35177026089258,878.844184137209,111,878.844184137209,1215949,1595.1923988751962,878.8441841372089,111,1595.1923988751962,1.0,135,181.35177026089258,878.8441841372089,135,630.80782628523
1.0,560.5129979602083,186.8386876864482,872.308517619572,113,872.308517619572,1225695,1728.8232785398645,872.308517619572,113,1728.8232785398645,1.0,136,186.8386876864482,872.308517619572,136,560.5129979602083
1.0,606.8872883543359,355.93090749632205,972.8871108025951,103,972.8871108025951,1233984,3334.5410420906796,972.8871108025949,103,3334.5410420906796,1.0,137,355.93090749632205,972.8871108025949,137,606.8872883543359
0.9787234042553191,604.4745894754611,523.196185417544,1121.5473356681905,94,1121.5473356681905,1242192,3328.861500593177,1121.5473356681907,94,3328.861500593177,0.9787234042553191,138,523.196185417544,1121.5473356681907,138,604.4745894754611
0.9518072289156626,383.6756652521664,615.5988151025679,1252.8872741157113,83,1252.8872741157113,1250770,3253.7645786782136,1252.887274115711,83,3253.7645786782136,0.9518072289156626,139,615.5988151025679,1252.887274115711,139,383.6756652521664
1.0,522.049227698131,346.3809657474476,955.7729299682137,110,955.7729299682137,1260996,3077.0884400549976,955.7729299682136,110,3077.0884400549976,1.0,140,346.3809657474476,955.7729299682136,140,522.049227698131
0.9770114942528736,516.5580907246326,595.169680532784,1247.6726088525088,87,1247.6726088525088,1270827,3481.349163203709,1247.6726088525083,87,3481.349163203709,0.9770114942528736,141,595.169680532784,1247.6726088525083,141,516.5580907246326
1.0,112.13806203938802,325.8333800974232,824.4483358320105,115,824.4483358320105,1280331,3220.3506766934324,824.4483358320105,115,3220.3506766934324,1.0,142,325.8333800974232,824.4483358320105,142,112.13806203938802
0.989010989010989,629.5164359269583,448.66578329101435,1119.1634428965065,91,1119.1634428965065,1290966,3135.603829614209,1119.1634428965062,91,3135.603829614209,0.989010989010989,143,448.66578329101435,1119.1634428965062,143,629.5164359269583
0.9797979797979798,47.63688482565146,648.7240728697225,1076.3137324662748,99,1076.3137324662748,1300391,3373.716675544423,1076.3137324662748,99,3373.716675544423,0.9797979797979798,144,648.7240728697225,1076.3137324662748,144,47.63688482565146
0.9891304347826086,679.0872971438142,424.86916587583227,1114.8961409120222,92,1114.8961409120222,1308375,3247.5704713164155,1114.896140912022,92,3247.5704713164155,0.9891304347826086,145,424.86916587583227,1114.896140912022,145,679.0872971438142
1.0,461.4015377173871,177.51530844163761,881.3513064481789,110,881.3513064481789,1317321,1525.741264713438,881.3513064481789,110,1525.741264713438,1.0,146,177.51530844163761,881.3513064481789,146,461.4015377173871
1.0,595.5507123902838,363.71688850024356,989.6684895177685,101,989.6684895177685,1325739,3250.234966219004,989.6684895177685,101,3250.234966219004,1.0,147,363.71688850024356,989.6684895177685,147,595.5507123902838
1.0,58.668761597698655,371.983797778091,1033.2525924936213,99,1033.2525924936213,1334927,2249.4221854322604,1033.2525924936213,99,2249.4221854322604,1.0,148,371.983797778091,1033.2525924936213,148,58.668761597698655
0.9893617021276596,529.0148207097125,392.39252391745873,1111.0531507928379,94,1111.0531507928379,1343691,3193.3293543167547,1111.0531507928379,94,3193.3293543167547,0.9893617021276596,149,392.39252391745873,1111.0531507928379,149,529.0148207097125
1.0,60.45356600804941,343.3652376593487,982.231513584714,104,982.231513584714,1353833,2687.6706685864415,982.2315135847138,104,2687.6706685864415,1.0,150,343.3652376593487,982.2315135847138,150,60.45356600804941
1.0,656.0140730837101,478.71529312256445,1171.6517523669993,93,1171.6517523669993,1364383,3444.52324013706,1171.6517523669995,93,3444.52324013706,1.0,151,478.71529312256445,1171.6517523669995,151,656.0140730837101
1.0,50.708213619684926,302.30227734902047,864.0075708711605,112,864.0075708711605,1373383,1810.5373547010638,864.0075708711605,112,1810.5373547010638,1.0,152,302.30227734902047,864.0075708711605,152,50.708213619684926
0.9775280898876404,612.7407561730018,550.3453222371414,1152.9002209773141,89,1152.9002209773141,1382273,3533.267496291606,1152.9002209773143,89,3533.267496291606,0.9775280898876404,153,550.3453222371414,1152.9002209773143,153,612.7407561730018
1.0,544.8946354361387,294.0812144684023,1006.8595345463353,101,1006.8595345463353,1392458,2590.800129932024,1006.8595345463356,101,2590.800129932024,1.0,154,294.0812144684023,1006.8595345463356,154,544.8946354361387
0.9894736842105263,53.52520474996288,509.37895851984376,1106.0509994103859,95,1106.0509994103859,1401819,3389.0110579997213,1106.0509994103859,95,3389.0110579997213,0.9894736842105263,155,509.37895851984376,1106.0509994103859,155,53.52520474996288
1.0,54.44622131914114,243.88177408889817,980.0034298207262,105,980.0034298207262,1410796,1699.9943391584682,980.0034298207262,105,1699.9943391584682,1.0,156,243.88177408889817,980.0034298207262,156,54.44622131914114
1.0,570.3338975784421,189.73641724352652,893.2186367634148,111,893.2186367634148,1420130,1625.8012295452672,893.2186367634147,111,1625.8012295452672,1.0,157,189.73641724352652,893.2186367634147,157,570.3338975784421
1.0,56.18977959303146,132.67779108572051,759.5798262357675,125,759.5798262357675,1431156,1161.7226552663824,759.5798262357675,125,1161.7226552663824,1.0,158,132.67779108572051,759.5798262357675,158,56.18977959303146
1.0,527.526165967949,143.77286505564064,763.8467577726565,124,763.8467577726565,1439930,1514.9629285470835,763.8467577726566,124,1514.9629285470835,1.0,159,143.77286505564064,763.8467577726566,159,527.526165967949
1.0,45.44157051231789,187.07863641908386,774.6364532518559,127,774.6364532518559,1450205,1425.4866240796632,774.636453251856,127,1425.4866240796632,1.0,160,187.07863641908386,774.636453251856,160,45.44157051231789
1.0,54.62044753354975,360.42886365608643,950.7698554073959,107,950.7698554073959,1459652,3061.0168174550663,950.769855407396,107,3061.0168174550663,1.0,161,360.42886365608643,950.769855407396,161,54.62044753354975
1.0,292.4956480972782,151.68229961909574,832.4409140784176,117,832.4409140784176,1469945,1487.0553475443594,832.4409140784174,117,1487.0553475443594,1.0,162,151.68229961909574,832.4409140784174,162,292.4956480972782
1.0,591.6583851385719,226.95649275759047,862.5917520463945,114,862.5917520463945,1478609,2372.0575367848,862.5917520463943,114,2372.0575367848,1.0,163,226.95649275759047,862.5917520463943,163,591.6583851385719
1.0,594.8104725390035,314.0620039334096,951.6671520463469,105,951.6671520463469,1487470,2878.6738390305454,951.6671520463469,105,2878.6738390305454,1.0,164,314.0620039334096,951.6671520463469,164,594.8104725390035
1.0,563.7794765923439,102.42839915138967,724.1317044026929,126,724.1317044026929,1495641,1195.353594429903,724.1317044026928,126,1195.353594429903,1.0,165,102.42839915138967,724.1317044026928,165,563.7794765923439
1.0,607.0037999460725,166.77479829670924,845.5978090493142,118,845.5978090493142,1505088,1588.7723385558752,845.5978090493142,118,1588.7723385558752,1.0,166,166.77479829670924,845.5978090493142,166,607.0037999460725
1.0,582.2567301400501,186.03325534026203,861.6456391437275,116,861.6456391437275,1514380,1627.4992530685392,861.6456391437274,116,1627.4992530685392,1.0,167,186.03325534026203,861.6456391437274,167,582.2567301400501
1.0,622.228624533906,245.2350523923396,978.102446633707,103,978.102446633707,1523454,2044.7432838939542,978.102446633707,103,2044.7432838939542,1.0,168,245.2350523923396,978.102446633707,168,622.228624533906
1.0,382.949298473605,197.75458975808436,892.0256946900339,111,892.0256946900339,1533175,1613.439114076058,892.0256946900339,111,1613.439114076058,1.0,169,197.75458975808436,892.0256946900339,169,382.949298473605
1.0,596.379108797724,188.37636076420628,903.2555700663743,113,903.2555700663743,1542701,1473.1909323629266,903.2555700663743,113,1473.1909323629266,1.0,170,188.37636076420628,903.2555700663743,170,596.379108797724
1.0,382.7232965907988,313.20269313049573,927.1543782919548,106,927.1543782919548,1551771,3603.466285436561,927.1543782919548,106,3603.466285436561,1.0,171,313.20269313049573,927.1543782919548,171,382.7232965907988
1.0,606.9286480314146,127.96974764027742,838.2246769036683,119,838.2246769036683,1560907,1559.3702029902126,838.2246769036683,119,1559.3702029902126,1.0,172,127.96974764027742,838.2246769036683,172,606.9286480314146
1.0,660.4438245505489,169.48771587590608,909.5310424218375,112,909.5310424218375,1569529,1673.1366714680585,909.5310424218375,112,1673.1366714680585,1.0,173,169.48771587590608,909.5310424218375,173,660.4438245505489
1.0,610.2859422608611,241.10826603770238,944.5947574036732,108,944.5947574036732,1579481,2351.916348576758,944.5947574036732,108,2351.916348576758,1.0,174,241.10826603770238,944.5947574036732,174,610.2859422608611
1.0,73.55143146365674,265.2255538808131,975.6628101203538,102,975.6628101203538,1589163,2796.7289755516404,975.6628101203537,102,2796.7289755516404,1.0,175,265.2255538808131,975.6628101203537,175,73.55143146365674
1.0,615.5822071890744,210.32459787183916,993.2453207675221,105,993.2453207675221,1597667,1882.9410734948976,993.2453207675219,105,1882.9410734948976,1.0,176,210.32459787183916,993.2453207675219,176,615.5822071890744
1.0,381.9018192514401,236.39799368549458,909.2517198149387,110,909.2517198149387,1608267,1610.8101661728726,909.2517198149388,110,1610.8101661728726,1.0,177,236.39799368549458,909.2517198149388,177,381.9018192514401
1.0,629.685313382354,316.7167206726016,986.976697020743,108,986.976697020743,1618036,2423.3492103872595,986.976697020743,108,2423.3492103872595,1.0,178,316.7167206726016,986.976697020743,178,629.685313382354
1.0,391.8397997396643,264.19473018074564,958.9857116889212,105,958.9857116889212,1628637,2079.0253069350697,958.9857116889214,105,2079.0253069350697,1.0,179,264.19473018074564,958.9857116889214,179,391.8397997396643
1.0,381.2716638371078,222.42389732694187,907.5820029990685,111,907.5820029990685,1637533,1826.1973161972378,907.5820029990685,111,1826.1973161972378,1.0,180,222.42389732694187,907.5820029990685,180,381.2716638371078
1.0,394.5977639909739,302.94701862506116,1028.3506338770446,101,1028.3506338770446,1645721,3117.0051485860067,1028.3506338770446,101,3117.0051485860067,1.0,181,302.94701862506116,1028.3506338770446,181,394.5977639909739
1.0,555.0141267673587,347.06951223717687,1033.5298548080136,98,1033.5298548080136,1655820,2237.5007148551704,1033.5298548080134,98,2237.5007148551704,1.0,182,347.06951223717687,1033.5298548080134,182,555.0141267673587
1.0,382.6908181565584,249.87535827501378,883.0810789180542,111,883.0810789180542,1664688,2034.2511940948584,883.0810789180542,111,2034.2511940948584,1.0,183,249.87535827501378,883.0810789180542,183,382.6908181565584
1.0,750.1311040070755,155.4163099506198,1011.3662554853518,100,1011.3662554853518,1673071,1654.2038713414768,1011.3662554853518,100,1654.2038713414768,1.0,184,155.4163099506198,1011.3662554853518,184,750.1311040070755
0.9902912621359223,582.8087573646383,413.2130022911296,1016.8737212223087,103,1016.8737212223087,1682863,3497.9439092406933,1016.8737212223089,103,3497.9439092406933,0.9902912621359223,185,413.2130022911296,1016.8737212223089,185,582.8087573646383
0.9886363636363636,651.8786693993586,503.7746509771166,1202.7431341735028,88,1202.7431341735028,1691158,3319.886435856125,1202.743134173503,88,3319.886435856125,0.9886363636363636,186,503.7746509771166,1202.743134173503,186,651.8786693993586
1.0,393.4555231100958,118.35273457509066,859.9613083914724,121,859.9613083914724,1701191,1194.5649544253401,859.9613083914724,121,1194.5649544253401,1.0,187,118.35273457509066,859.9613083914724,187,393.4555231100958
1.0,615.8283485420552,240.69121314912852,981.3605911070586,102,981.3605911070586,1710507,2056.248759144464,981.3605911070587,102,2056.248759144464,1.0,188,240.69121314912852,981.3605911070587,188,615.8283485420552
1.0,513.4985531163646,185.7545519837922,877.494515514692,114,877.494515514692,1720615,1727.012045476166,877.4945155146921,114,1727.012045476166,1.0,189,185.7545519837922,877.4945155146921,189,513.4985531163646
0.9894736842105263,524.3299914650685,457.4976324530109,1092.9358260772326,95,1092.9358260772326,1731856,3391.915934231847,1092.9358260772324,95,3391.915934231847,0.9894736842105263,190,457.4976324530109,1092.9358260772324,190,524.3299914650685
1.0,380.15938154684966,224.9221702164497,936.94509075117,107,936.94509075117,1741708,1914.599394343052,936.9450907511699,107,1914.599394343052,1.0,191,224.9221702164497,936.9450907511699,191,380.15938154684966
1.0,392.3985965790903,221.28756533188908,1042.2904192347578,103,1042.2904192347578,1751652,1800.027581729441,1042.290419234758,103,1800.027581729441,1.0,192,221.28756533188908,1042.290419234758,192,392.3985965790903
1.0,692.670341859899,147.40872487106358,955.1854988127152,106,955.1854988127152,1760501,1350.1634158996242,955.1854988127152,106,1350.1634158996242,1.0,193,147.40872487106358,955.1854988127152,193,692.670341859899
1.0,521.0190933841144,250.11835351055817,960.3613669902325,107,960.3613669902325,1770942,1677.001407688435,960.3613669902325,107,1677.001407688435,1.0,194,250.11835351055817,960.3613669902325,194,521.0190933841144
1.0,194.91364772844574,236.8444457041344,1035.5848924385577,101,1035.5848924385577,1780148,2512.913356532146,1035.5848924385575,101,2512.913356532146,1.0,195,236.8444457041344,1035.5848924385575,195,194.91364772844574
1.0,517.354984731679,272.04932422549166,944.1730418935282,107,944.1730418935282,1788355,1937.8686593046941,944.1730418935282,107,1937.8686593046941,1.0,196,272.04932422549166,944.1730418935282,196,517.354984731679
1.0,195.57886555313723,259.27360985266273,1040.4880698553595,98,1040.4880698553595,1798103,2238.805453341286,1040.4880698553595,98,2238.805453341286,1.0,197,259.27360985266273,1040.4880698553595,197,195.57886555313723
1.0,391.64965624700517,146.98419551480717,868.8372187221346,116,868.8372187221346,1807046,1239.438861573968,868.8372187221345,116,1239.438861573968,1.0,198,146.98419551480717,868.8372187221345,198,391.64965624700517
1.0,523.8905472728388,203.2691202610688,916.2994120535917,110,916.2994120535917,1815849,1743.947021312423,916.2994120535916,110,1743.947021312423,1.0,199,203.2691202610688,916.2994120535916,199,523.8905472728388
1.0,205.5454027944967,180.96234529700862,938.3436147398088,110,938.3436147398088,1825883,1333.2069465992893,938.3436147398088,110,1333.2069465992893,1.0,200,180.96234529700862,938.3436147398088,200,205.5454027944967
1.0,705.3259326305233,196.6204469465229,1032.0698960008212,102,1032.0698960008212,1835396,2027.0571147264718,1032.069896000821,102,2027.0571147264718,1.0,201,196.6204469465229,1032.069896000821,201,705.3259326305233
1.0,76.97777591760558,289.6914238270802,940.0421834867335,107,940.0421834867335,1843503,2272.0010562307107,940.0421834867335,107,2272.0010562307107,1.0,202,289.6914238270802,940.0421834867335,202,76.97777591760558
1.0,538.6673211775659,383.68437514229095,1075.9510816415373,95,1075.9510816415373,1852985,3329.0698918952476,1075.951081641537,95,3329.0698918952476,1.0,203,383.68437514229095,1075.951081641537,203,538.6673211775659
1.0,496.34366982621447,194.88882940884565,848.397091755583,115,848.397091755583,1861307,1565.8167770033886,848.397091755583,115,1565.8167770033886,1.0,204,194.88882940884565,848.397091755583,204,496.34366982621447
1.0,195.27537510387623,310.01249204433446,1076.600562663565,97,1076.600562663565,1869806,2582.6280537628068,1076.6005626635651,97,2582.6280537628068,1.0,205,310.01249204433446,1076.6005626635651,205,195.27537510387623
1.0,682.3803046228135,142.26976593992782,936.4693541288877,113,936.4693541288877,1878308,1380.7945841522433,936.4693541288877,113,1380.7945841522433,1.0,206,142.26976593992782,936.4693541288877,206,682.3803046228135
1.0,568.8707519325022,202.9018827112966,901.572953656323,113,901.572953656323,1886958,2269.8029531521133,901.5729536563233,113,2269.8029531521133,1.0,207,202.9018827112966,901.5729536563233,207,568.8707519325022
1.0,696.7535727139744,128.16768655494704,913.4710019295525,110,913.4710019295525,1895450,1647.7823471981792,913.4710019295524,110,1647.7823471981792,1.0,208,128.16768655494704,913.4710019295524,208,696.7535727139744
1.0,717.9070292140768,129.15462805998945,926.0048993920025,105,926.0048993920025,1904756,1461.7163757899923,926.0048993920025,105,1461.7163757899923,1.0,209,129.15462805998945,926.0048993920025,209,717.9070292140768
1.0,206.89498045003143,198.32783855251566,878.3570767403838,114,878.3570767403838,1914061,1540.8514187722228,878.3570767403838,114,1540.8514187722228,1.0,210,198.32783855251566,878.3570767403838,210,206.89498045003143
1.0,420.6524233403519,225.0407213139329,990.6738332420359,100,990.6738332420359,1922208,2139.0445264414666,990.6738332420359,100,2139.0445264414666,1.0,211,225.0407213139329,990.6738332420359,211,420.6524233403519
1.0,715.2728307561187,239.3040965739171,976.6090149116615,107,976.6090149116615,1932344,2992.097902122267,976.6090149116615,107,2992.097902122267,1.0,212,239.3040965739171,976.6090149116615,212,715.2728307561187
1.0,648.4486184833717,127.66027316666136,863.71612246775,116,863.71612246775,1941238,1262.1473020025294,863.7161224677499,116,1262.1473020025294,1.0,213,127.66027316666136,863.7161224677499,213,648.4486184833717
1.0,705.8159016563347,198.44197354630091,1057.1982912021774,101,1057.1982912021774,1951050,2259.139356181661,1057.1982912021776,101,2259.139356181661,1.0,214,198.44197354630091,1057.1982912021776,214,705.8159016563347
1.0,618.5033401394865,234.82527648024674,942.4507887135175,108,942.4507887135175,1960562,2019.126604443777,942.4507887135175,108,2019.126604443777,1.0,215,234.82527648024674,942.4507887135175,215,618.5033401394865
1.0,611.010886546474,170.61685076425732,928.669446121321,110,928.669446121321,1970224,1633.2492828397692,928.6694461213211,110,1633.2492828397692,1.0,216,170.61685076425732,928.6694461213211,216,611.010886546474
1.0,665.9061641588514,148.3446223591349,964.40379576833,107,964.40379576833,1979481,1334.1098227014747,964.4037957683302,107,1334.1098227014747,1.0,217,148.3446223591349,964.4037957683302,217,665.9061641588514
1.0,627.8949663953083,281.03134293531906,898.5038935266125,109,898.5038935266125,1988553,2966.6071061716057,898.5038935266125,109,2966.6071061716057,1.0,218,281.03134293531906,898.5038935266125,218,627.8949663953083
1.0,631.4206288137997,192.5786998749733,962.3132699378802,105,962.3132699378802,1998522,1650.244699941582,962.3132699378804,105,1650.244699941582,1.0,219,192.5786998749733,962.3132699378804,219,631.4206288137997
1.0,627.9180238056415,133.63330645155636,919.0893593280399,107,919.0893593280399,2006868,1342.2411767143649,919.08935932804,107,1342.2411767143649,1.0,220,133.63330645155636,919.08935932804,220,627.9180238056415
1.0,191.12056425844722,203.55518039415978,979.9181062002222,104,979.9181062002222,2015358,1806.6346991427622,979.9181062002222,104,1806.6346991427622,1.0,221,203.55518039415978,979.9181062002222,221,191.12056425844722
1.0,644.8264533799186,323.6345762110919,1061.1710295974656,101,1061.1710295974656,2024649,2628.797769814801,1061.1710295974653,101,2628.797769814801,1.0,222,323.6345762110919,1061.1710295974653,222,644.8264533799186
1.0,686.3725079624959,135.4093919549057,951.2329085264757,107,951.2329085264757,2034125,1331.6683799105506,951.2329085264759,107,1331.6683799105506,1.0,223,135.4093919549057,951.2329085264759,223,686.3725079624959
1.0,240.00861798114545,176.59069465592364,920.1589554659203,109,920.1589554659203,2043043,1472.5392032600632,920.1589554659203,109,1472.5392032600632,1.0,224,176.59069465592364,920.1589554659203,224,240.00861798114545
1.0,646.9924415453505,142.05852545661918,859.2260306601302,116,859.2260306601302,2051296,1335.3077480973138,859.22603066013,116,1335.3077480973138,1.0,225,142.05852545661918,859.22603066013,225,646.9924415453505
1.0,626.6892265115799,174.69203185926344,896.2597483778007,110,896.2597483778007,2060661,2105.714689260795,896.2597483778009,110,2105.714689260795,1.0,226,174.69203185926344,896.2597483778009,226,626.6892265115799
1.0,218.4071501778074,155.82625066743486,873.1569863887156,114,873.1569863887156,2069435,1227.5356516965062,873.1569863887155,114,1227.5356516965062,1.0,227,155.82625066743486,873.1569863887155,227,218.4071501778074
1.0,509.4921437867213,272.50207290687354,980.2039154481081,104,980.2039154481081,2079462,2390.71466415446,980.203915448108,104,2390.71466415446,1.0,228,272.50207290687354,980.203915448108,228,509.4921437867213
1.0,633.2190749010447,350.3836072872608,968.5827799431868,107,968.5827799431868,2089682,3691.3832362827447,968.5827799431868,107,3691.3832362827447,1.0,229,350.3836072872608,968.5827799431868,229,633.2190749010447
1.0,642.3632200896795,324.1400156937643,1078.0259079490606,98,1078.0259079490606,2099468,2822.814761205372,1078.0259079490609,98,2822.814761205372,1.0,230,324.1400156937643,1078.0259079490609,230,642.3632200896795
1.0,709.4783616697099,337.0137986584659,1019.3921599070591,102,1019.3921599070591,2108162,3012.3371947306296,1019.392159907059,102,3012.3371947306296,1.0,231,337.0137986584659,1019.392159907059,231,709.4783616697099
1.0,663.2234630216025,283.9485308135502,981.1110578699734,104,981.1110578699734,2120591,2804.549129269177,981.1110578699735,104,2804.549129269177,1.0,232,283.9485308135502,981.1110578699735,232,663.2234630216025
1.0,626.0748295584282,375.14692429674403,1052.358924876154,100,1052.358924876154,2129574,2996.2994741339808,1052.358924876154,100,2996.2994741339808,1.0,233,375.14692429674403,1052.358924876154,233,626.0748295584282
1.0,53.231868802895335,550.2409973552241,1201.5790678748788,90,1201.5790678748788,2139234,3327.2219229956263,1201.5790678748788,90,3327.2219229956263,1.0,234,550.2409973552241,1201.5790678748788,234,53.231868802895335
0.989010989010989,227.20308415063084,414.8141575278432,1186.289848449521,91,1186.289848449521,2147925,3350.086586734879,1186.289848449521,91,3350.086586734879,0.989010989010989,235,414.8141575278432,1186.289848449521,235,227.20308415063084
0.989247311827957,673.9639961841289,461.37293124478396,1156.827644340192,93,1156.827644340192,2158321,3496.1905357885494,1156.8276443401921,93,3496.1905357885494,0.989247311827957,236,461.37293124478396,1156.8276443401921,236,673.9639961841289
1.0,635.9842521228637,234.92059999628958,973.7859683688242,106,973.7859683688242,2167134,2491.4729122123854,973.7859683688242,106,2491.4729122123854,1.0,237,234.92059999628958,973.7859683688242,237,635.9842521228637
1.0,654.1661560241093,262.3907164062521,995.7420225415899,107,995.7420225415899,2176889,2359.782361752799,995.7420225415898,107,2359.782361752799,1.0,238,262.3907164062521,995.7420225415898,238,654.1661560241093
0.989010989010989,543.061603679567,405.58837455359924,1180.314825116242,91,1180.314825116242,2185431,3237.8870011653635,1180.314825116242,91,3237.8870011653635,0.989010989010989,239,405.58837455359924,1180.314825116242,239,543.061603679567
1.0,617.3161930453282,192.48965844350738,977.369439804377,105,977.369439804377,2194418,1600.6258746042638,977.3694398043767,105,1600.6258746042638,1.0,240,192.48965844350738,977.3694398043767,240,617.3161930453282
1.0,645.9125686140777,316.1301953086267,1042.3575139017705,96,1042.3575139017705,2203062,3158.207328983137,1042.3575139017705,96,3158.207328983137,1.0,241,316.1301953086267,1042.3575139017705,241,645.9125686140777
0.98989898989899,50.258577870346045,457.1986088119939,1044.7419611510256,99,1044.7419611510256,2211889,3434.4998735552163,1044.7419611510256,99,3434.4998735552163,0.98989898989899,242,457.1986088119939,1044.7419611510256,242,50.258577870346045
0.9789473684210527,168.1058587896169,483.56490704648434,1088.1786762791808,95,1088.1786762791808,2220761,3425.6329583931733,1088.1786762791808,95,3425.6329583931733,0.9789473684210527,243,483.56490704648434,1088.1786762791808,243,168.1058587896169
0.9801980198019802,657.1034864055708,460.40470589322814,1027.210362553232,101,1027.210362553232,2230370,3210.798711314887,1027.2103625532322,101,3210.798711314887,0.9801980198019802,244,460.40470589322814,1027.2103625532322,244,657.1034864055708
0.9895833333333334,671.2907724192186,389.31001074959227,1086.4564859774007,96,1086.4564859774007,2239210,3455.0968196033186,1086.456485977401,96,3455.0968196033186,0.9895833333333334,245,389.31001074959227,1086.456485977401,245,671.2907724192186
1.0,518.8648659547405,140.46999530489614,860.1336688531724,119,860.1336688531724,2248276,1317.471194018155,860.1336688531723,119,1317.471194018155,1.0,246,140.46999530489614,860.1336688531723,246,518.8648659547405
1.0,669.2076511181244,407.74366292065935,1192.9654673137543,91,1192.9654673137543,2258684,3384.3870657511566,1192.9654673137543,91,3384.3870657511566,1.0,247,407.74366292065935,1192.9654673137543,247,669.2076511181244
1.0,52.36886303700273,171.2753392503593,904.1551495167969,110,904.1551495167969,2268403,1316.5925604567676,904.1551495167968,110,1316.5925604567676,1.0,248,171.2753392503593,904.1551495167968,248,52.36886303700273
1.0,620.485074840661,265.410451460497,977.6244485500957,105,977.6244485500957,2277114,2186.8773648692713,977.6244485500958,105,2186.8773648692713,1.0,249,265.410451460497,977.6244485500958,249,620.485074840661
1.0,625.4823012300088,203.91789954639717,1018.3437090862776,104,1018.3437090862776,2286864,1913.9668791429174,1018.3437090862776,104,1913.9668791429174,1.0,250,203.91789954639717,1018.3437090862776,250,625.4823012300088
0.99,584.4819233943279,491.48688545438745,1024.1636786397949,100,1024.1636786397949,2295841,3789.917012983409,1024.1636786397949,100,3789.917012983409,0.99,251,491.48688545438745,1024.1636786397949,251,584.4819233943279
1.0,608.0852613947716,228.23512806917145,1019.0329283020583,104,1019.0329283020583,2306732,2377.874676803827,1019.0329283020583,104,2377.874676803827,1.0,252,228.23512806917145,1019.0329283020583,252,608.0852613947716
1.0,654.8299994334172,148.36058430732464,1005.7813412839444,101,1005.7813412839444,2315749,1380.4902880286509,1005.7813412839445,101,1380.4902880286509,1.0,253,148.36058430732464,1005.7813412839445,253,654.8299994334172
0.9885057471264368,652.0545551259347,468.69992757656405,1152.515346087892,87,1152.515346087892,2325608,3357.7673285086844,1152.515346087892,87,3357.7673285086844,0.9885057471264368,254,468.69992757656405,1152.515346087892,254,652.0545551259347
