MetaTest/Average/NumEpisodes,MetaTest/__unnamed_task__/AverageDiscountedReturn,MetaTest/Average/AverageReturn,MetaTest/__unnamed_task__/StdReturn,MetaTest/__unnamed_task__/NumEpisodes,MetaTest/__unnamed_task__/Iteration,MetaTest/Average/MinReturn,MetaTest/__unnamed_task__/MinReturn,MetaTest/__unnamed_task__/TerminationRate,MetaTest/Average/TerminationRate,MetaTest/__unnamed_task__/MaxReturn,MetaTest/__unnamed_task__/AverageReturn,MetaTest/Average/AverageDiscountedReturn,MetaTest/Average/StdReturn,MetaTest/Average/Iteration,MetaTest/Average/MaxReturn,TotalEnvSteps
194,351.0816071910341,351.0816071910341,236.39970499967572,194,128,23.23680523528837,23.23680523528837,1.0,1.0,1604.663055437862,351.0816071910341,351.0816071910341,236.39970499967572,128,1604.663055437862,1156508
187,387.4235240494718,387.4235240494718,300.04635580288027,187,129,20.691797504220254,20.691797504220254,1.0,1.0,2119.5247693064807,387.4235240494718,387.4235240494718,300.04635580288027,129,2119.5247693064807,1165010
185,396.15317598625927,396.15317598625927,303.8343450914463,185,130,11.714639091069257,11.714639091069257,1.0,1.0,2554.7833485189662,396.15317598625927,396.15317598625927,303.8343450914463,130,2554.7833485189662,1173198
193,365.4303777248459,365.43037772484587,257.8401666997803,193,131,6.844867173287515,6.844867173287515,1.0,1.0,1535.5786820445999,365.43037772484587,365.4303777248459,257.8401666997803,131,1535.5786820445999,1181334
241,226.31789470556038,226.31789470556038,190.98314631473062,241,132,21.17654708666129,21.17654708666129,1.0,1.0,1384.519201219028,226.31789470556038,226.31789470556038,190.98314631473062,132,1384.519201219028,1189640
187,388.31012005913465,388.31012005913465,254.85549703365817,187,133,22.795148478751596,22.795148478751596,1.0,1.0,1415.4821058114624,388.31012005913465,388.31012005913465,254.85549703365817,133,1415.4821058114624,1198697
214,329.19031547189627,329.1903154718962,278.8149591567373,214,134,24.16505595256494,24.16505595256494,1.0,1.0,1842.5698241223927,329.1903154718962,329.19031547189627,278.8149591567373,134,1842.5698241223927,1207658
220,343.8461341913525,343.84613419135235,268.1037061477779,220,135,29.54252589818827,29.54252589818827,1.0,1.0,2443.450164719925,343.84613419135235,343.8461341913525,268.1037061477779,135,2443.450164719925,1216883
192,390.33361176604234,390.3336117660422,308.24252381506216,192,136,33.17375745949382,33.17375745949382,1.0,1.0,2030.314411896576,390.3336117660422,390.33361176604234,308.24252381506216,136,2030.314411896576,1225675
183,417.8228093367885,417.8228093367885,342.6582755864282,183,137,40.667516959981754,40.667516959981754,1.0,1.0,1795.4822304090253,417.8228093367885,417.8228093367885,342.6582755864282,137,1795.4822304090253,1233830
281,248.6813751507794,248.68137515077944,232.094709304591,281,138,26.65633935585592,26.65633935585592,1.0,1.0,1659.0650756674802,248.68137515077944,248.6813751507794,232.094709304591,138,1659.0650756674802,1242252
210,340.1705810829334,340.1705810829334,261.46818985424017,210,139,32.06684695190544,32.06684695190544,1.0,1.0,1692.0433485076337,340.1705810829334,340.1705810829334,261.46818985424017,139,1692.0433485076337,1250526
273,257.0609582233289,257.06095822332895,251.9313355633355,273,140,28.717742769195084,28.717742769195084,1.0,1.0,1877.7884226485285,257.06095822332895,257.0609582233289,251.9313355633355,140,1877.7884226485285,1258652
181,392.2552179059603,392.2552179059603,293.49994544570905,181,141,35.88400161663554,35.88400161663554,1.0,1.0,1517.4645991163009,392.2552179059603,392.2552179059603,293.49994544570905,141,1517.4645991163009,1267292
213,339.3311482870815,339.3311482870815,306.51724323807196,213,142,10.928030292620099,10.928030292620099,1.0,1.0,2289.915089423126,339.3311482870815,339.3311482870815,306.51724323807196,142,2289.915089423126,1276186
189,418.56868505112124,418.56868505112124,296.7805968973429,189,143,36.44166002204087,36.44166002204087,1.0,1.0,1555.4779986875037,418.56868505112124,418.56868505112124,296.7805968973429,143,1555.4779986875037,1283951
213,356.21741245380855,356.21741245380855,250.39837458220262,213,144,33.482801019088804,33.482801019088804,1.0,1.0,1273.310753330871,356.21741245380855,356.21741245380855,250.39837458220262,144,1273.310753330871,1292673
185,375.39147161641614,375.39147161641614,277.38650110517665,185,145,61.12180671988203,61.12180671988203,1.0,1.0,1748.671348829367,375.39147161641614,375.39147161641614,277.38650110517665,145,1748.671348829367,1302073
202,369.7128156612982,369.7128156612981,271.2437501683022,202,146,12.960341282594623,12.960341282594623,1.0,1.0,1997.803565867792,369.7128156612981,369.7128156612982,271.2437501683022,146,1997.803565867792,1311332
189,377.4315992988863,377.4315992988863,369.3240874301065,189,147,48.322647193144604,48.322647193144604,1.0,1.0,2567.720433529633,377.4315992988863,377.4315992988863,369.3240874301065,147,2567.720433529633,1319964
195,382.94532112992215,382.94532112992215,305.72122532676667,195,148,42.210712902823765,42.210712902823765,1.0,1.0,1742.9416689586508,382.94532112992215,382.94532112992215,305.72122532676667,148,1742.9416689586508,1328710
185,427.5619520143297,427.56195201432956,285.11157041202574,185,149,50.00356097565181,50.00356097565181,1.0,1.0,1769.2639058973157,427.56195201432956,427.5619520143297,285.11157041202574,149,1769.2639058973157,1337039
225,275.46449924370654,275.46449924370654,232.17631037420824,225,150,42.31488211256516,42.31488211256516,1.0,1.0,1298.6271080840427,275.46449924370654,275.46449924370654,232.17631037420824,150,1298.6271080840427,1346796
218,304.5741196080289,304.5741196080289,241.6389821402814,218,151,33.186385090356694,33.186385090356694,1.0,1.0,1827.2807695432848,304.5741196080289,304.5741196080289,241.6389821402814,151,1827.2807695432848,1355892
235,263.49503793765456,263.4950379376545,231.05133659272627,235,152,42.89673216983123,42.89673216983123,1.0,1.0,1656.8492005851715,263.4950379376545,263.49503793765456,231.05133659272627,152,1656.8492005851715,1364623
288,164.29714499808637,164.29714499808637,145.94524305619746,288,153,5.657029071927628,5.657029071927628,1.0,1.0,892.6332336614971,164.29714499808637,164.29714499808637,145.94524305619746,153,892.6332336614971,1373239
216,369.8542866022046,369.8542866022046,286.1103936294047,216,154,18.199667532973564,18.199667532973564,1.0,1.0,1225.6920213822882,369.8542866022046,369.8542866022046,286.1103936294047,154,1225.6920213822882,1381639
215,329.99552324544015,329.99552324544015,235.97196269201942,215,155,30.41223634124709,30.41223634124709,1.0,1.0,1179.284923001082,329.99552324544015,329.99552324544015,235.97196269201942,155,1179.284923001082,1389790
244,256.93893109808556,256.93893109808556,224.74348793947615,244,156,18.157283838403803,18.157283838403803,1.0,1.0,1495.937642454187,256.93893109808556,256.93893109808556,224.74348793947615,156,1495.937642454187,1398288
207,333.342046327564,333.34204632756405,276.2597613733058,207,157,31.660093721677107,31.660093721677107,1.0,1.0,1464.0522955857914,333.34204632756405,333.342046327564,276.2597613733058,157,1464.0522955857914,1406994
195,369.76075251334277,369.76075251334277,285.6445712407923,195,158,31.4367478770481,31.4367478770481,1.0,1.0,1566.1213116601848,369.76075251334277,369.76075251334277,285.6445712407923,158,1566.1213116601848,1415252
199,374.17154022447875,374.17154022447875,339.62788570686206,199,159,8.271965385992782,8.271965385992782,1.0,1.0,2242.656333484108,374.17154022447875,374.17154022447875,339.62788570686206,159,2242.656333484108,1424245
214,319.4780381255543,319.47803812555435,212.67327756344227,214,160,7.329376973213304,7.329376973213304,1.0,1.0,1118.0593392054725,319.47803812555435,319.4780381255543,212.67327756344227,160,1118.0593392054725,1433322
222,265.72310740451013,265.72310740451013,234.51951639419704,222,161,37.138756438594626,37.138756438594626,1.0,1.0,1920.2324717606002,265.72310740451013,265.72310740451013,234.51951639419704,161,1920.2324717606002,1441522
295,160.82494166093085,160.82494166093085,148.19129246648245,295,162,31.056987633804724,31.056987633804724,1.0,1.0,1223.5329728581755,160.82494166093085,160.82494166093085,148.19129246648245,162,1223.5329728581755,1449403
267,191.06093712061406,191.06093712061406,215.60307802173435,267,163,28.821902642880932,28.821902642880932,1.0,1.0,2618.0516534455364,191.06093712061406,191.06093712061406,215.60307802173435,163,2618.0516534455364,1458242
234,234.97395420524933,234.97395420524933,244.6940185820826,234,164,48.3510664690239,48.3510664690239,1.0,1.0,1378.4511467851994,234.97395420524933,234.97395420524933,244.6940185820826,164,1378.4511467851994,1466069
202,307.8879271574206,307.88792715742056,256.7183292356802,202,165,43.94977813924623,43.94977813924623,1.0,1.0,1560.588489029333,307.88792715742056,307.8879271574206,256.7183292356802,165,1560.588489029333,1474383
194,343.7039041593908,343.7039041593908,307.79301735512433,194,166,41.09723522511088,41.09723522511088,1.0,1.0,2560.746230364474,343.7039041593908,343.7039041593908,307.79301735512433,166,2560.746230364474,1484544
178,405.4597235646616,405.4597235646616,357.83018084419683,178,167,38.25413815315373,38.25413815315373,1.0,1.0,2180.387430727533,405.4597235646616,405.4597235646616,357.83018084419683,167,2180.387430727533,1493211
213,283.7908671644244,283.7908671644244,252.39256394305335,213,168,40.30229356363151,40.30229356363151,1.0,1.0,1781.3338249530336,283.7908671644244,283.7908671644244,252.39256394305335,168,1781.3338249530336,1501357
258,204.14495100521535,204.14495100521532,231.09909218499584,258,169,-8.796404403807879,-8.796404403807879,1.0,1.0,1523.593240174098,204.14495100521532,204.14495100521535,231.09909218499584,169,1523.593240174098,1508911
254,216.14508801165456,216.14508801165456,264.5848807148674,254,170,41.39516153385729,41.39516153385729,1.0,1.0,2493.8448689596325,216.14508801165456,216.14508801165456,264.5848807148674,170,2493.8448689596325,1516624
199,333.8649196429646,333.8649196429647,278.12096079675047,199,171,14.18892967526111,14.18892967526111,1.0,1.0,1468.1513897673804,333.8649196429647,333.8649196429646,278.12096079675047,171,1468.1513897673804,1526458
189,387.9122821402394,387.9122821402395,291.5498696365876,189,172,42.59495306740372,42.59495306740372,1.0,1.0,1543.4273087127137,387.9122821402395,387.9122821402394,291.5498696365876,172,1543.4273087127137,1535586
209,323.72273552634056,323.7227355263405,234.0404472908369,209,173,38.300588133076175,38.300588133076175,1.0,1.0,2080.081998388829,323.7227355263405,323.72273552634056,234.0404472908369,173,2080.081998388829,1543606
204,334.8467058949731,334.846705894973,232.11854481704964,204,174,26.900047218850055,26.900047218850055,1.0,1.0,1738.751813949519,334.846705894973,334.8467058949731,232.11854481704964,174,1738.751813949519,1551879
238,298.21208012523056,298.21208012523056,242.9231132729499,238,175,8.779084526125565,8.779084526125565,1.0,1.0,1707.4262255589335,298.21208012523056,298.21208012523056,242.9231132729499,175,1707.4262255589335,1559960
224,297.2426522125476,297.24265221254774,183.11929067187216,224,176,33.15355316076557,33.15355316076557,1.0,1.0,1496.2848269758094,297.24265221254774,297.2426522125476,183.11929067187216,176,1496.2848269758094,1567753
201,346.4970881126921,346.4970881126921,269.5572305035184,201,177,55.95495261305518,55.95495261305518,1.0,1.0,1705.2656014175157,346.4970881126921,346.4970881126921,269.5572305035184,177,1705.2656014175157,1575394
272,256.3267253499418,256.3267253499418,255.50211381858807,272,178,32.85448575355764,32.85448575355764,1.0,1.0,2771.741642618183,256.3267253499418,256.3267253499418,255.50211381858807,178,2771.741642618183,1583262
203,377.61439192111493,377.6143919211148,297.3061373210194,203,179,35.97323994874099,35.97323994874099,1.0,1.0,1674.5032312698502,377.6143919211148,377.61439192111493,297.3061373210194,179,1674.5032312698502,1591176
265,277.82661195452005,277.82661195452005,255.50201650154895,265,180,6.77818561480048,6.77818561480048,1.0,1.0,1944.121278102694,277.82661195452005,277.82661195452005,255.50201650154895,180,1944.121278102694,1599617
235,303.1374120007736,303.13741200077374,252.1563816774809,235,181,7.387774019101827,7.387774019101827,1.0,1.0,1713.0774308812413,303.13741200077374,303.1374120007736,252.1563816774809,181,1713.0774308812413,1608057
243,270.09881860636824,270.09881860636824,152.04084701532463,243,182,16.58884014737365,16.58884014737365,1.0,1.0,967.9045043422708,270.09881860636824,270.09881860636824,152.04084701532463,182,967.9045043422708,1616312
269,245.4596138428413,245.4596138428413,185.26236281583567,269,183,4.507923866311333,4.507923866311333,1.0,1.0,1233.0237712652763,245.4596138428413,245.4596138428413,185.26236281583567,183,1233.0237712652763,1625850
286,227.001074908427,227.001074908427,191.04561987075076,286,184,3.5588897236376953,3.5588897236376953,1.0,1.0,1391.6803117682925,227.001074908427,227.001074908427,191.04561987075076,184,1391.6803117682925,1633755
221,319.02105772042967,319.02105772042967,196.16872741683298,221,185,27.871904407974558,27.871904407974558,1.0,1.0,1168.7539100671343,319.02105772042967,319.02105772042967,196.16872741683298,185,1168.7539100671343,1641672
238,286.34973809013445,286.3497380901344,243.65527192179658,238,186,9.061990893732881,9.061990893732881,1.0,1.0,1700.9985380679873,286.3497380901344,286.34973809013445,243.65527192179658,186,1700.9985380679873,1649630
238,300.67366257323243,300.67366257323243,279.82082429650035,238,187,14.194935993147832,14.194935993147832,1.0,1.0,2278.0314431210754,300.67366257323243,300.67366257323243,279.82082429650035,187,2278.0314431210754,1658040
208,314.60236005770923,314.6023600577092,233.35442760124084,208,188,33.28106607013996,33.28106607013996,1.0,1.0,1479.8996765851011,314.6023600577092,314.60236005770923,233.35442760124084,188,1479.8996765851011,1666315
220,329.4981962429595,329.4981962429595,252.4930270796906,220,189,41.10766597775092,41.10766597775092,1.0,1.0,2157.5161882565344,329.4981962429595,329.4981962429595,252.4930270796906,189,2157.5161882565344,1674542
241,264.0108902539528,264.0108902539528,185.71027801170706,241,190,13.90223132426838,13.90223132426838,1.0,1.0,1320.3776045941324,264.0108902539528,264.0108902539528,185.71027801170706,190,1320.3776045941324,1682279
232,325.1672934674983,325.1672934674983,269.805546792022,232,191,-0.20304841338917545,-0.20304841338917545,1.0,1.0,1548.3856534966558,325.1672934674983,325.1672934674983,269.805546792022,191,1548.3856534966558,1690472
237,313.71971147128744,313.7197114712874,234.08528277004754,237,192,31.690895974597986,31.690895974597986,1.0,1.0,1370.5816797574212,313.7197114712874,313.71971147128744,234.08528277004754,192,1370.5816797574212,1698343
223,252.9707274732797,252.9707274732797,201.16881318998696,223,193,45.72743841725121,45.72743841725121,1.0,1.0,1477.4086541961813,252.9707274732797,252.9707274732797,201.16881318998696,193,1477.4086541961813,1706085
211,367.16632667359266,367.1663266735927,270.09786643150954,211,194,33.52212501318183,33.52212501318183,1.0,1.0,2423.2785978658117,367.1663266735927,367.16632667359266,270.09786643150954,194,2423.2785978658117,1714163
253,274.3883447843432,274.3883447843433,179.65623553201024,253,195,19.27500240227927,19.27500240227927,1.0,1.0,1352.3353780192906,274.3883447843433,274.3883447843432,179.65623553201024,195,1352.3353780192906,1722100
217,322.18525211380495,322.18525211380495,228.64126039953575,217,196,26.52289481601833,26.52289481601833,1.0,1.0,1467.099612406325,322.18525211380495,322.18525211380495,228.64126039953575,196,1467.099612406325,1730065
210,343.77910462442753,343.77910462442753,247.48660848415895,210,197,25.303555042474912,25.303555042474912,1.0,1.0,1893.261873444921,343.77910462442753,343.77910462442753,247.48660848415895,197,1893.261873444921,1738582
223,333.28172121782495,333.28172121782507,251.1853770744045,223,198,35.23134589556241,35.23134589556241,1.0,1.0,2129.125203805552,333.28172121782507,333.28172121782495,251.1853770744045,198,2129.125203805552,1746387
217,332.5255943604514,332.52559436045135,216.5720584632164,217,199,41.691400015364245,41.691400015364245,1.0,1.0,1065.971941604157,332.52559436045135,332.5255943604514,216.5720584632164,199,1065.971941604157,1754244
231,299.385054453039,299.385054453039,185.21367645758988,231,200,31.890678095000677,31.890678095000677,1.0,1.0,1310.8495237738305,299.385054453039,299.385054453039,185.21367645758988,200,1310.8495237738305,1761989
256,229.68564147409046,229.68564147409046,163.81564285894964,256,201,25.743163970771214,25.743163970771214,1.0,1.0,922.1158603172455,229.68564147409046,229.68564147409046,163.81564285894964,201,922.1158603172455,1770561
239,266.3783922372443,266.37839223724427,203.25371330505118,239,202,24.041730558002374,24.041730558002374,1.0,1.0,1159.362325480711,266.37839223724427,266.3783922372443,203.25371330505118,202,1159.362325480711,1778493
251,210.78315975196182,210.78315975196185,147.9864428194174,251,203,35.69705792773704,35.69705792773704,1.0,1.0,934.3069553374178,210.78315975196185,210.78315975196182,147.9864428194174,203,934.3069553374178,1786668
246,233.683608359124,233.683608359124,203.21509072803957,246,204,19.3004020593179,19.3004020593179,1.0,1.0,1615.7509166262923,233.683608359124,233.683608359124,203.21509072803957,204,1615.7509166262923,1794582
245,254.80716491070734,254.80716491070734,185.9821328370741,245,205,26.713351831473858,26.713351831473858,1.0,1.0,1268.7037038197836,254.80716491070734,254.80716491070734,185.9821328370741,205,1268.7037038197836,1802875
305,155.46964607384723,155.46964607384723,125.43610839812435,305,206,11.083515760501541,11.083515760501541,1.0,1.0,986.1589616965764,155.46964607384723,155.46964607384723,125.43610839812435,206,986.1589616965764,1810588
251,260.01720424449144,260.01720424449144,192.59307267323635,251,207,23.033679886693964,23.033679886693964,1.0,1.0,1319.5289138672172,260.01720424449144,260.01720424449144,192.59307267323635,207,1319.5289138672172,1818594
207,364.59363348298126,364.59363348298126,224.46469684410678,207,208,25.930082029034367,25.930082029034367,1.0,1.0,1167.7161324385377,364.59363348298126,364.59363348298126,224.46469684410678,208,1167.7161324385377,1827190
238,284.28920333181867,284.28920333181867,168.69893507514902,238,209,19.87793781451218,19.87793781451218,1.0,1.0,998.1633710471142,284.28920333181867,284.28920333181867,168.69893507514902,209,998.1633710471142,1835623
268,270.9935764565867,270.9935764565867,245.38370687260007,268,210,8.13670250653323,8.13670250653323,1.0,1.0,1861.9175347151333,270.9935764565867,270.9935764565867,245.38370687260007,210,1861.9175347151333,1843101
212,350.23243617927307,350.23243617927307,267.42425885674845,212,211,21.545251422403553,21.545251422403553,1.0,1.0,1798.2343287963874,350.23243617927307,350.23243617927307,267.42425885674845,211,1798.2343287963874,1850737
259,272.64540461685255,272.64540461685255,176.57745468627272,259,212,6.092938667853792,6.092938667853792,1.0,1.0,1267.0918142192313,272.64540461685255,272.64540461685255,176.57745468627272,212,1267.0918142192313,1859008
288,235.5003762947781,235.5003762947781,187.91996441115148,288,213,22.99969126326013,22.99969126326013,1.0,1.0,1291.5089012698015,235.5003762947781,235.5003762947781,187.91996441115148,213,1291.5089012698015,1867131
256,291.81576074488385,291.81576074488385,307.4992613236978,256,214,15.631856890342718,15.631856890342718,1.0,1.0,2095.1428605143515,291.81576074488385,291.81576074488385,307.4992613236978,214,2095.1428605143515,1874749
311,217.55998106369947,217.55998106369947,214.68574986841813,311,215,4.262408776678231,4.262408776678231,1.0,1.0,1844.1562025698256,217.55998106369947,217.55998106369947,214.68574986841813,215,1844.1562025698256,1883745
228,325.87808924610215,325.87808924610215,283.6688796696112,228,216,13.480796789298022,13.480796789298022,1.0,1.0,1761.5395199670127,325.87808924610215,325.87808924610215,283.6688796696112,216,1761.5395199670127,1891958
321,206.60807727987947,206.60807727987944,195.34334634703382,321,217,11.857739153077368,11.857739153077368,1.0,1.0,1206.627703813163,206.60807727987944,206.60807727987947,195.34334634703382,217,1206.627703813163,1900208
357,175.1704412702582,175.1704412702582,168.25266354030072,357,218,8.968909374195709,8.968909374195709,1.0,1.0,1277.6587909439259,175.1704412702582,175.1704412702582,168.25266354030072,218,1277.6587909439259,1909695
380,144.22669581716454,144.22669581716454,128.5378561769035,380,219,7.143565335032921,7.143565335032921,1.0,1.0,901.5517028199333,144.22669581716454,144.22669581716454,128.5378561769035,219,901.5517028199333,1918017
287,260.3681554714649,260.3681554714649,265.58097016766425,287,220,16.72292467117026,16.72292467117026,1.0,1.0,1627.980699038791,260.3681554714649,260.3681554714649,265.58097016766425,220,1627.980699038791,1925941
317,202.57610179716286,202.57610179716286,179.10971076460802,317,221,9.945881185521152,9.945881185521152,1.0,1.0,1455.9646902726724,202.57610179716286,202.57610179716286,179.10971076460802,221,1455.9646902726724,1933642
379,162.62612422059053,162.6261242205905,185.93923991459064,379,222,2.0095818248804838,2.0095818248804838,1.0,1.0,2185.0669850411464,162.6261242205905,162.62612422059053,185.93923991459064,222,2185.0669850411464,1942971
274,261.7473886678301,261.74738866783,295.84680881463333,274,223,15.217284668389746,15.217284668389746,1.0,1.0,2509.9855739667523,261.74738866783,261.7473886678301,295.84680881463333,223,2509.9855739667523,1950736
301,229.30437998285097,229.30437998285097,214.39519317246757,301,224,5.943446156012663,5.943446156012663,1.0,1.0,1190.4626848774021,229.30437998285097,229.30437998285097,214.39519317246757,224,1190.4626848774021,1958724
292,238.14959060170605,238.14959060170605,178.10989562747224,292,225,13.616688618502023,13.616688618502023,1.0,1.0,1199.2859534178738,238.14959060170605,238.14959060170605,178.10989562747224,225,1199.2859534178738,1966716
386,164.11209254108527,164.11209254108527,176.1827475659839,386,226,3.1225254575345485,3.1225254575345485,1.0,1.0,1385.0358181099823,164.11209254108527,164.11209254108527,176.1827475659839,226,1385.0358181099823,1974717
227,334.5098032039746,334.5098032039746,231.3169483760691,227,227,17.419532869583772,17.419532869583772,1.0,1.0,1765.3158753433354,334.5098032039746,334.5098032039746,231.3169483760691,227,1765.3158753433354,1983187
354,186.29872588845703,186.29872588845703,160.92760297151455,354,228,13.153058438377519,13.153058438377519,1.0,1.0,1483.101194486116,186.29872588845703,186.29872588845703,160.92760297151455,228,1483.101194486116,1990897
371,146.49487643438943,146.49487643438943,167.42952285161823,371,229,1.5790400589683316,1.5790400589683316,1.0,1.0,1370.2488916383732,146.49487643438943,146.49487643438943,167.42952285161823,229,1370.2488916383732,1998875
313,211.85745304702556,211.8574530470255,129.08079573479924,313,230,7.6508913067563435,7.6508913067563435,1.0,1.0,1096.6410994115083,211.8574530470255,211.85745304702556,129.08079573479924,230,1096.6410994115083,2008071
318,214.35277721273502,214.35277721273502,164.9859093809838,318,231,9.718395769609394,9.718395769609394,1.0,1.0,1185.8108792190892,214.35277721273502,214.35277721273502,164.9859093809838,231,1185.8108792190892,2015925
327,189.05909058250472,189.05909058250472,170.41678280503436,327,232,5.683067041705355,5.683067041705355,0.9969418960244648,0.9969418960244648,1102.6190949276906,189.05909058250472,189.05909058250472,170.41678280503436,232,1102.6190949276906,2023587
255,281.0459769832115,281.0459769832115,178.11581554656857,255,233,18.778689879969484,18.778689879969484,1.0,1.0,1166.6977963379943,281.0459769832115,281.0459769832115,178.11581554656857,233,1166.6977963379943,2031621
352,180.39715420518382,180.39715420518382,155.03336133210144,352,234,10.835822772733502,10.835822772733502,1.0,1.0,1306.4357178253665,180.39715420518382,180.39715420518382,155.03336133210144,234,1306.4357178253665,2039457
358,170.98312562634297,170.98312562634297,146.0551126285024,358,235,12.744749833024219,12.744749833024219,1.0,1.0,1161.8093620764541,170.98312562634297,170.98312562634297,146.0551126285024,235,1161.8093620764541,2047427
384,159.00841556065583,159.00841556065586,164.24286330610923,384,236,13.691620345680056,13.691620345680056,1.0,1.0,1442.2521295573445,159.00841556065586,159.00841556065583,164.24286330610923,236,1442.2521295573445,2055478
282,243.9943835669022,243.9943835669022,151.72596322620416,282,237,8.982135968384199,8.982135968384199,1.0,1.0,1418.073014038958,243.9943835669022,243.9943835669022,151.72596322620416,237,1418.073014038958,2063943
308,219.25551249548525,219.25551249548525,120.69124647513459,308,238,9.99233355163082,9.99233355163082,1.0,1.0,880.7824472669975,219.25551249548525,219.25551249548525,120.69124647513459,238,880.7824472669975,2072246
310,198.94276287329376,198.94276287329376,180.51918475255852,310,239,6.274543408427013,6.274543408427013,1.0,1.0,1758.7478140916292,198.94276287329376,198.94276287329376,180.51918475255852,239,1758.7478140916292,2080150
286,252.79601687354554,252.79601687354554,227.13433700796836,286,240,14.20514688663595,14.20514688663595,1.0,1.0,1420.7152915831039,252.79601687354554,252.79601687354554,227.13433700796836,240,1420.7152915831039,2087900
292,222.44199646785523,222.44199646785523,165.23516962554663,292,241,10.349722999709394,10.349722999709394,1.0,1.0,1400.2121240806466,222.44199646785523,222.44199646785523,165.23516962554663,241,1400.2121240806466,2096656
319,191.78423884672904,191.78423884672904,144.42070015251184,319,242,9.54053876793873,9.54053876793873,1.0,1.0,1180.0678543605889,191.78423884672904,191.78423884672904,144.42070015251184,242,1180.0678543605889,2104797
335,182.87375518504484,182.87375518504484,140.3726018197937,335,243,7.460286218970163,7.460286218970163,1.0,1.0,1023.4016720088118,182.87375518504484,182.87375518504484,140.3726018197937,243,1023.4016720088118,2113109
277,262.2911333887376,262.2911333887376,241.99854104488767,277,244,7.942067355032198,7.942067355032198,1.0,1.0,2419.3482567930955,262.2911333887376,262.2911333887376,241.99854104488767,244,2419.3482567930955,2120944
299,218.21235538961133,218.21235538961133,165.53488825607099,299,245,8.129540135852519,8.129540135852519,1.0,1.0,1055.3299628117122,218.21235538961133,218.21235538961133,165.53488825607099,245,1055.3299628117122,2129752
279,235.58114547935602,235.581145479356,157.03877480903358,279,246,18.518546507991744,18.518546507991744,1.0,1.0,1141.0314054024047,235.581145479356,235.58114547935602,157.03877480903358,246,1141.0314054024047,2137295
257,271.35978830529183,271.35978830529183,170.1783034629804,257,247,10.108757451165275,10.108757451165275,1.0,1.0,937.7134973051585,271.35978830529183,271.35978830529183,170.1783034629804,247,937.7134973051585,2146082
237,305.3603262151097,305.36032621510964,220.37780010467011,237,248,15.034021931671159,15.034021931671159,1.0,1.0,1767.0402417299417,305.36032621510964,305.3603262151097,220.37780010467011,248,1767.0402417299417,2153991
223,293.23178406428406,293.23178406428406,256.72558446737827,223,249,17.780338055016152,17.780338055016152,1.0,1.0,2536.0806522124517,293.23178406428406,293.23178406428406,256.72558446737827,249,2536.0806522124517,2161736
266,269.7437117277973,269.74371172779735,184.00414954802693,266,250,6.26821295586965,6.26821295586965,1.0,1.0,1282.6498137258156,269.74371172779735,269.7437117277973,184.00414954802693,250,1282.6498137258156,2169896
329,183.26528724909087,183.26528724909087,120.99823820387046,329,251,2.573884265823251,2.573884265823251,1.0,1.0,929.1873767098788,183.26528724909087,183.26528724909087,120.99823820387046,251,929.1873767098788,2177914
266,249.94577935239002,249.94577935239002,208.80652341016238,266,252,6.086396185647242,6.086396185647242,1.0,1.0,1109.893309748826,249.94577935239002,249.94577935239002,208.80652341016238,252,1109.893309748826,2186283
304,198.50551367794384,198.50551367794384,175.67293255979644,304,253,4.3196746897018325,4.3196746897018325,1.0,1.0,1313.344794897011,198.50551367794384,198.50551367794384,175.67293255979644,253,1313.344794897011,2194705
250,256.40776198258567,256.4077619825857,185.90082493159198,250,254,3.4551097524430596,3.4551097524430596,1.0,1.0,1564.380354225509,256.4077619825857,256.40776198258567,185.90082493159198,254,1564.380354225509,2202944
274,263.89809450499644,263.89809450499644,165.89355236143538,274,255,11.591563745506964,11.591563745506964,1.0,1.0,1237.035031885137,263.89809450499644,263.89809450499644,165.89355236143538,255,1237.035031885137,2211061
244,294.09269072059163,294.09269072059163,197.5243311295136,244,256,4.455584324100709,4.455584324100709,1.0,1.0,1294.0385140656151,294.09269072059163,294.09269072059163,197.5243311295136,256,1294.0385140656151,2218854
279,245.4609331768339,245.4609331768339,170.46066815814038,279,257,15.568928345893314,15.568928345893314,1.0,1.0,1355.7608000713603,245.4609331768339,245.4609331768339,170.46066815814038,257,1355.7608000713603,2226860
229,293.00352044864997,293.00352044864997,206.5922127539589,229,258,10.483274516972564,10.483274516972564,1.0,1.0,1567.3604669284164,293.00352044864997,293.00352044864997,206.5922127539589,258,1567.3604669284164,2235349
290,222.22283788724434,222.22283788724437,199.38935114794845,290,259,12.86670789024409,12.86670789024409,1.0,1.0,1049.667294173052,222.22283788724437,222.22283788724434,199.38935114794845,259,1049.667294173052,2243619
207,339.7115308268196,339.7115308268196,265.32772603035755,207,260,2.411177127640797,2.411177127640797,1.0,1.0,1555.0702902957107,339.7115308268196,339.7115308268196,265.32772603035755,260,1555.0702902957107,2251639
218,320.2683122334093,320.2683122334093,250.05272592001177,218,261,4.621740273969859,4.621740273969859,1.0,1.0,1532.8425276312594,320.2683122334093,320.2683122334093,250.05272592001177,261,1532.8425276312594,2259548
