MetaTest/Average/MaxReturn,MetaTest/Average/MinReturn,MetaTest/__unnamed_task__/Iteration,MetaTest/__unnamed_task__/NumEpisodes,MetaTest/__unnamed_task__/StdReturn,MetaTest/__unnamed_task__/MaxReturn,MetaTest/__unnamed_task__/TerminationRate,MetaTest/Average/Iteration,MetaTest/Average/NumEpisodes,MetaTest/__unnamed_task__/MinReturn,MetaTest/__unnamed_task__/AverageDiscountedReturn,MetaTest/__unnamed_task__/AverageReturn,TotalEnvSteps,MetaTest/Average/AverageReturn,MetaTest/Average/TerminationRate,MetaTest/Average/StdReturn,MetaTest/Average/AverageDiscountedReturn
4237.028845302221,9.63612087570728,122,90,1325.201845480854,4237.028845302221,0.8666666666666667,122,90,9.63612087570728,1253.7230462445618,1253.723046244562,1140474,1253.723046244562,0.8666666666666667,1325.201845480854,1253.7230462445618
4214.253867772476,19.043965845465966,123,79,1364.280148786653,4214.253867772476,0.8354430379746836,123,79,19.043965845465966,1340.1037241096117,1340.1037241096114,1149250,1340.1037241096114,0.8354430379746836,1364.280148786653,1340.1037241096117
3968.6106934494887,46.594163815928916,124,85,1335.9017752258976,3968.6106934494887,0.8470588235294118,124,85,46.594163815928916,1173.985755340805,1173.9857553408053,1157516,1173.9857553408053,0.8470588235294118,1335.9017752258976,1173.985755340805
4135.3279917896125,50.056057170440134,125,55,1469.712480257239,4135.3279917896125,0.7090909090909091,125,55,50.056057170440134,2003.6528698108725,2003.6528698108727,1166106,2003.6528698108727,0.7090909090909091,1469.712480257239,2003.6528698108725
4300.00715098569,36.75613886255294,126,86,1451.9916976977752,4300.00715098569,0.813953488372093,126,86,36.75613886255294,1425.8617785360193,1425.8617785360186,1175402,1425.8617785360186,0.813953488372093,1451.9916976977752,1425.8617785360193
4597.142725312679,9.048226069072477,127,67,1414.586431466498,4597.142725312679,0.8208955223880597,127,67,9.048226069072477,1655.9955805151315,1655.995580515131,1184273,1655.995580515131,0.8208955223880597,1414.586431466498,1655.9955805151315
4177.934035960677,5.061394038300662,128,121,1074.1512992893427,4177.934035960677,0.9586776859504132,128,121,5.061394038300662,779.3569678543781,779.3569678543781,1193254,779.3569678543781,0.9586776859504132,1074.1512992893427,779.3569678543781
4042.7597327148674,15.157844807681347,129,94,1134.3810653633489,4042.7597327148674,0.9468085106382979,129,94,15.157844807681347,1136.1219441683045,1136.1219441683045,1201290,1136.1219441683045,0.9468085106382979,1134.3810653633489,1136.1219441683045
4267.587134193656,20.332142330290825,130,74,1479.236868958875,4267.587134193656,0.8513513513513513,130,74,20.332142330290825,1499.685132170478,1499.685132170478,1209824,1499.685132170478,0.8513513513513513,1479.236868958875,1499.685132170478
4093.9491040570697,21.267242708316644,131,90,1208.2640737683244,4093.9491040570697,0.9111111111111111,131,90,21.267242708316644,1190.5631092402145,1190.5631092402145,1219177,1190.5631092402145,0.9111111111111111,1208.2640737683244,1190.5631092402145
4095.690696268837,27.446332056805115,132,82,1089.5365858872483,4095.690696268837,0.9634146341463414,132,82,27.446332056805115,1245.6718708753288,1245.6718708753292,1227787,1245.6718708753292,0.9634146341463414,1089.5365858872483,1245.6718708753288
4230.292780666561,22.57071065855097,133,102,1256.6049313297688,4230.292780666561,0.9117647058823529,133,102,22.57071065855097,1131.7040164478376,1131.7040164478378,1236782,1131.7040164478378,0.9117647058823529,1256.6049313297688,1131.7040164478376
4272.443596419307,39.88964854268179,134,87,1303.7774744594699,4272.443596419307,0.8850574712643678,134,87,39.88964854268179,1291.1468890058986,1291.1468890058986,1245272,1291.1468890058986,0.8850574712643678,1303.7774744594699,1291.1468890058986
4294.160385625922,19.63012514550773,135,87,1328.0223434551906,4294.160385625922,0.896551724137931,135,87,19.63012514550773,1180.7516133250224,1180.7516133250224,1253473,1180.7516133250224,0.896551724137931,1328.0223434551906,1180.7516133250224
4049.160081018628,21.422223555855076,136,88,1323.5462449314502,4049.160081018628,0.8522727272727273,136,88,21.422223555855076,1164.4834923075152,1164.483492307515,1261629,1164.483492307515,0.8522727272727273,1323.5462449314502,1164.4834923075152
4428.799058930275,17.223769441843487,137,64,1580.0008133891145,4428.799058930275,0.734375,137,64,17.223769441843487,1674.0168111101875,1674.016811110187,1269659,1674.016811110187,0.734375,1580.0008133891145,1674.0168111101875
4034.8913457534627,6.153764907812083,138,121,1147.967775533168,4034.8913457534627,0.9669421487603306,138,121,6.153764907812083,903.2690309282381,903.2690309282381,1278646,903.2690309282381,0.9669421487603306,1147.967775533168,903.2690309282381
4106.417830759561,49.07875293558293,139,77,1342.0471639714112,4106.417830759561,0.8441558441558441,139,77,49.07875293558293,1459.5525348690865,1459.552534869087,1286483,1459.552534869087,0.8441558441558441,1342.0471639714112,1459.5525348690865
3854.845977475396,25.34391290392242,140,111,979.9425655132868,3854.845977475396,0.963963963963964,140,111,25.34391290392242,939.5921779579163,939.5921779579166,1294450,939.5921779579166,0.963963963963964,979.9425655132868,939.5921779579163
4150.620404360684,23.750190619850002,141,84,1430.849868405127,4150.620404360684,0.8452380952380952,141,84,23.750190619850002,1409.574530256126,1409.5745302561263,1303427,1409.5745302561263,0.8452380952380952,1430.849868405127,1409.574530256126
3689.2454943983284,5.514725670869818,142,156,800.6101513043956,3689.2454943983284,0.9807692307692307,142,156,5.514725670869818,597.123472927498,597.1234729274979,1312448,597.1234729274979,0.9807692307692307,800.6101513043956,597.123472927498
3516.359534973897,15.135780244018909,143,137,927.3283834540149,3516.359534973897,0.9562043795620438,143,137,15.135780244018909,722.8566491523862,722.8566491523862,1321100,722.8566491523862,0.9562043795620438,927.3283834540149,722.8566491523862
4084.175384518314,29.482952435466963,144,107,1096.1586304231507,4084.175384518314,0.9626168224299065,144,107,29.482952435466963,1034.9865860121047,1034.9865860121051,1330178,1034.9865860121051,0.9626168224299065,1096.1586304231507,1034.9865860121047
3551.4636496965586,8.952000726326343,145,160,771.3924138977768,3551.4636496965586,0.99375,145,160,8.952000726326343,575.4467815397725,575.4467815397725,1339216,575.4467815397725,0.99375,771.3924138977768,575.4467815397725
3775.861122641169,2.9520839430835624,146,113,1093.3125155134164,3775.861122641169,0.9646017699115044,146,113,2.9520839430835624,865.0868937968163,865.0868937968163,1348227,865.0868937968163,0.9646017699115044,1093.3125155134164,865.0868937968163
3790.2587520513675,24.00233395741787,147,130,821.0678286155742,3790.2587520513675,0.9846153846153847,147,130,24.00233395741787,707.2019870914353,707.2019870914353,1356493,707.2019870914353,0.9846153846153847,821.0678286155742,707.2019870914353
2593.816452207959,4.2060229643916545,148,164,571.4339060172595,2593.816452207959,1.0,148,164,4.2060229643916545,514.5140160516585,514.5140160516585,1365053,514.5140160516585,1.0,571.4339060172595,514.5140160516585
3915.8054258478137,12.528383494604746,149,82,1193.74920255831,3915.8054258478137,0.8902439024390244,149,82,12.528383494604746,1372.296638679357,1372.296638679357,1373917,1372.296638679357,0.8902439024390244,1193.74920255831,1372.296638679357
3831.159940870786,8.779133297651853,150,100,1085.63048236401,3831.159940870786,0.95,150,100,8.779133297651853,1037.1357335249343,1037.1357335249345,1381682,1037.1357335249345,0.95,1085.63048236401,1037.1357335249343
3805.711329309681,23.65009358659171,151,80,975.3590806540191,3805.711329309681,0.9375,151,80,23.65009358659171,1210.617900134724,1210.6179001347246,1389875,1210.6179001347246,0.9375,975.3590806540191,1210.617900134724
3508.12904902183,4.498468840845627,152,110,861.806291202926,3508.12904902183,0.990909090909091,152,110,4.498468840845627,913.1514384021176,913.1514384021177,1398825,913.1514384021177,0.990909090909091,861.806291202926,913.1514384021176
4020.37834566256,20.478846776379555,153,94,1053.989864688378,4020.37834566256,0.9468085106382979,153,94,20.478846776379555,1117.0485452023627,1117.0485452023627,1407177,1117.0485452023627,0.9468085106382979,1053.989864688378,1117.0485452023627
4077.448483881315,8.386161932932493,154,77,1221.0790459660054,4077.448483881315,0.8831168831168831,154,77,8.386161932932493,1383.8068092308104,1383.8068092308104,1415661,1383.8068092308104,0.8831168831168831,1221.0790459660054,1383.8068092308104
3774.8044198941543,41.429499150636026,155,95,958.6946572732394,3774.8044198941543,0.968421052631579,155,95,41.429499150636026,1047.8420221055746,1047.8420221055746,1424442,1047.8420221055746,0.968421052631579,958.6946572732394,1047.8420221055746
3821.579294090115,32.64018283726589,156,86,1095.1649367078996,3821.579294090115,0.9302325581395349,156,86,32.64018283726589,1316.244934986058,1316.2449349860578,1433693,1316.2449349860578,0.9302325581395349,1095.1649367078996,1316.244934986058
4055.113627325337,34.33815013132928,157,81,1139.2917846999942,4055.113627325337,0.8765432098765432,157,81,34.33815013132928,1264.398732724918,1264.3987327249183,1442874,1264.3987327249183,0.8765432098765432,1139.2917846999942,1264.398732724918
4082.612690196322,8.361740214800502,158,67,1339.3048036241835,4082.612690196322,0.8507462686567164,158,67,8.361740214800502,1594.282445234267,1594.282445234267,1451091,1594.282445234267,0.8507462686567164,1339.3048036241835,1594.282445234267
3889.065808597349,18.65735485847295,159,111,857.4595630328804,3889.065808597349,0.990990990990991,159,111,18.65735485847295,894.5694314000796,894.5694314000795,1459100,894.5694314000795,0.990990990990991,857.4595630328804,894.5694314000796
4040.9264084086144,24.69294679940846,160,74,1102.0600651073355,4040.9264084086144,0.9459459459459459,160,74,24.69294679940846,1395.2873654896573,1395.287365489657,1467226,1395.287365489657,0.9459459459459459,1102.0600651073355,1395.2873654896573
3716.862958816282,12.473348566926107,161,79,1146.2661476450728,3716.862958816282,0.9367088607594937,161,79,12.473348566926107,1388.323696213462,1388.3236962134622,1476219,1388.3236962134622,0.9367088607594937,1146.2661476450728,1388.323696213462
3864.8154134863257,49.598201533489174,162,97,851.9540056796619,3864.8154134863257,0.9690721649484536,162,97,49.598201533489174,1035.8510498050814,1035.8510498050814,1484817,1035.8510498050814,0.9690721649484536,851.9540056796619,1035.8510498050814
3567.123340260282,47.70831284828279,163,73,1053.2433177776006,3567.123340260282,0.9452054794520548,163,73,47.70831284828279,1424.9334463250152,1424.9334463250152,1492883,1424.9334463250152,0.9452054794520548,1053.2433177776006,1424.9334463250152
3681.7395557240957,8.540993348251643,164,86,940.0786803154122,3681.7395557240957,0.9767441860465116,164,86,8.540993348251643,1155.788959321651,1155.7889593216507,1501178,1155.7889593216507,0.9767441860465116,940.0786803154122,1155.788959321651
3351.2845845670263,9.760665959061761,165,102,726.0694540367906,3351.2845845670263,1.0,165,102,9.760665959061761,948.8024442786034,948.8024442786034,1509804,948.8024442786034,1.0,726.0694540367906,948.8024442786034
4183.829007718451,36.659497288549495,166,79,1339.0923949762262,4183.829007718451,0.9240506329113924,166,79,36.659497288549495,1671.3117074010768,1671.3117074010768,1518854,1671.3117074010768,0.9240506329113924,1339.0923949762262,1671.3117074010768
3938.0743829769626,31.226360744677606,167,89,992.6001007930373,3938.0743829769626,0.9325842696629213,167,89,31.226360744677606,1048.5338471479888,1048.533847147989,1526999,1048.533847147989,0.9325842696629213,992.6001007930373,1048.5338471479888
4481.363036815882,163.74488248727926,168,71,1146.6686979679814,4481.363036815882,0.9436619718309859,168,71,163.74488248727926,1479.387783961468,1479.3877839614684,1536930,1479.3877839614684,0.9436619718309859,1146.6686979679814,1479.387783961468
3973.891735073992,12.866250013868434,169,78,1226.0956786578386,3973.891735073992,0.8974358974358975,169,78,12.866250013868434,1464.0442965348282,1464.0442965348282,1546599,1464.0442965348282,0.8974358974358975,1226.0956786578386,1464.0442965348282
3972.505853384786,12.567274963814073,170,73,1264.7821895022346,3972.505853384786,0.8767123287671232,170,73,12.567274963814073,1456.803025543171,1456.803025543171,1554990,1456.803025543171,0.8767123287671232,1264.7821895022346,1456.803025543171
4352.058610528628,44.0435989097127,171,62,1331.0984679132282,4352.058610528628,0.8387096774193549,171,62,44.0435989097127,1886.5453585474477,1886.5453585474481,1562926,1886.5453585474481,0.8387096774193549,1331.0984679132282,1886.5453585474477
4024.903578732381,18.664641483998246,172,94,1158.423067735123,4024.903578732381,0.9148936170212766,172,94,18.664641483998246,1132.76270221405,1132.7627022140498,1571424,1132.7627022140498,0.9148936170212766,1158.423067735123,1132.76270221405
3893.7077576662446,128.806886638033,173,74,1183.444862709507,3893.7077576662446,0.8783783783783784,173,74,128.806886638033,1351.6051171975203,1351.6051171975203,1580371,1351.6051171975203,0.8783783783783784,1183.444862709507,1351.6051171975203
4131.145905329587,34.321181752481515,174,68,1166.7319703630374,4131.145905329587,0.8823529411764706,174,68,34.321181752481515,1509.0966936033049,1509.0966936033053,1588485,1509.0966936033053,0.8823529411764706,1166.7319703630374,1509.0966936033049
3772.8144513759735,164.5656315208987,175,69,1107.2169809065801,3772.8144513759735,0.8985507246376812,175,69,164.5656315208987,1448.9791040066802,1448.97910400668,1597303,1448.97910400668,0.8985507246376812,1107.2169809065801,1448.9791040066802
4057.6243287868006,159.16969137368662,176,66,1491.2072588469823,4057.6243287868006,0.7575757575757576,176,66,159.16969137368662,1666.2667426410735,1666.2667426410737,1606448,1666.2667426410737,0.7575757575757576,1491.2072588469823,1666.2667426410735
3857.5843017465522,33.95289146985921,177,81,1154.0240912297247,3857.5843017465522,0.9135802469135802,177,81,33.95289146985921,1287.173994308897,1287.1739943088974,1615365,1287.1739943088974,0.9135802469135802,1154.0240912297247,1287.173994308897
4252.546719919454,37.04417099723951,178,73,1156.6437725731923,4252.546719919454,0.9452054794520548,178,73,37.04417099723951,1534.1345130543245,1534.134513054325,1624126,1534.134513054325,0.9452054794520548,1156.6437725731923,1534.1345130543245
3852.9811571401942,45.954136423240634,179,87,945.521751115165,3852.9811571401942,0.9770114942528736,179,87,45.954136423240634,1152.4538862359032,1152.4538862359032,1632468,1152.4538862359032,0.9770114942528736,945.521751115165,1152.4538862359032
3864.9879505641393,6.473519821824687,180,79,1113.43443428434,3864.9879505641393,0.9240506329113924,180,79,6.473519821824687,1306.3009930995283,1306.3009930995286,1640637,1306.3009930995286,0.9240506329113924,1113.43443428434,1306.3009930995283
3945.0271617872795,5.554670073477691,181,81,1220.8806473771995,3945.0271617872795,0.8641975308641975,181,81,5.554670073477691,1341.994065569315,1341.994065569315,1649293,1341.994065569315,0.8641975308641975,1220.8806473771995,1341.994065569315
3810.3582123017163,39.27445103726789,182,66,1223.5095175340555,3810.3582123017163,0.8484848484848485,182,66,39.27445103726789,1529.9941816981657,1529.9941816981657,1657783,1529.9941816981657,0.8484848484848485,1223.5095175340555,1529.9941816981657
3930.822864183974,2.0967240191541343,183,87,1122.4366780341693,3930.822864183974,0.9080459770114943,183,87,2.0967240191541343,1241.4022583531723,1241.4022583531723,1667280,1241.4022583531723,0.9080459770114943,1122.4366780341693,1241.4022583531723
4168.176650529165,17.818727445338112,184,76,1278.5966038265647,4168.176650529165,0.8421052631578947,184,76,17.818727445338112,1569.3216017378352,1569.321601737835,1675642,1569.321601737835,0.8421052631578947,1278.5966038265647,1569.3216017378352
3940.65831895424,108.62988547442863,185,73,1215.6721595886306,3940.65831895424,0.8493150684931506,185,73,108.62988547442863,1602.9021500110384,1602.9021500110384,1684879,1602.9021500110384,0.8493150684931506,1215.6721595886306,1602.9021500110384
3653.8826590049985,115.91490513006292,186,63,1118.458912417734,3653.8826590049985,0.8253968253968254,186,63,115.91490513006292,1704.6221442368612,1704.622144236861,1694239,1704.622144236861,0.8253968253968254,1118.458912417734,1704.6221442368612
4104.67978209706,10.589971689478348,187,67,1317.3006407333928,4104.67978209706,0.8208955223880597,187,67,10.589971689478348,1677.2133974106337,1677.2133974106341,1704616,1677.2133974106341,0.8208955223880597,1317.3006407333928,1677.2133974106337
3934.167990459108,12.080431119508194,188,77,1152.5147621031035,3934.167990459108,0.8571428571428571,188,77,12.080431119508194,1423.851060012384,1423.8510600123846,1713760,1423.8510600123846,0.8571428571428571,1152.5147621031035,1423.851060012384
4116.682633584827,35.794200625082055,189,55,1386.399466268253,4116.682633584827,0.7272727272727273,189,55,35.794200625082055,1834.3759203550078,1834.3759203550085,1722433,1834.3759203550085,0.7272727272727273,1386.399466268253,1834.3759203550078
3903.1560589738215,138.2361000714164,190,63,1382.6042674019538,3903.1560589738215,0.746031746031746,190,63,138.2361000714164,1687.4135066682302,1687.4135066682306,1731262,1687.4135066682306,0.746031746031746,1382.6042674019538,1687.4135066682302
3921.523086003094,19.371863920741063,191,97,1246.6315175160069,3921.523086003094,0.8556701030927835,191,97,19.371863920741063,1066.1641047812975,1066.1641047812977,1740384,1066.1641047812977,0.8556701030927835,1246.6315175160069,1066.1641047812975
3850.201618176301,24.552001138378657,192,80,1250.2233555662415,3850.201618176301,0.875,192,80,24.552001138378657,1379.6871521320395,1379.6871521320397,1748670,1379.6871521320397,0.875,1250.2233555662415,1379.6871521320395
3847.35368356668,6.7423067458819155,193,69,1333.8161351339702,3847.35368356668,0.782608695652174,193,69,6.7423067458819155,1701.758063374356,1701.7580633743562,1757727,1701.7580633743562,0.782608695652174,1333.8161351339702,1701.758063374356
3802.306519104988,6.910904825865588,194,78,1264.9129451109716,3802.306519104988,0.8589743589743589,194,78,6.910904825865588,1328.6175866858412,1328.6175866858414,1765690,1328.6175866858414,0.8589743589743589,1264.9129451109716,1328.6175866858412
4089.2367613460315,25.516924670958247,195,79,1288.0459785437424,4089.2367613460315,0.8607594936708861,195,79,25.516924670958247,1440.6032760334779,1440.6032760334779,1774147,1440.6032760334779,0.8607594936708861,1288.0459785437424,1440.6032760334779
4052.8168319878546,31.569498878287543,196,64,1287.4249195723157,4052.8168319878546,0.84375,196,64,31.569498878287543,1804.6831916958677,1804.6831916958677,1782835,1804.6831916958677,0.84375,1287.4249195723157,1804.6831916958677
3811.698689794454,24.836704812290037,197,54,1272.2965376593672,3811.698689794454,0.7407407407407407,197,54,24.836704812290037,1788.8817598707324,1788.8817598707324,1791668,1788.8817598707324,0.7407407407407407,1272.2965376593672,1788.8817598707324
3753.455507440342,44.15130404067679,198,75,1172.21678915034,3753.455507440342,0.88,198,75,44.15130404067679,1505.1927103055928,1505.1927103055925,1799867,1505.1927103055925,0.88,1172.21678915034,1505.1927103055928
3797.5598250468975,50.45567027626745,199,78,1251.5558376418896,3797.5598250468975,0.8589743589743589,199,78,50.45567027626745,1457.3643865430593,1457.3643865430583,1807984,1457.3643865430583,0.8589743589743589,1251.5558376418896,1457.3643865430593
4097.9870075951385,129.24169581088148,200,75,1091.7486037227552,4097.9870075951385,0.9333333333333333,200,75,129.24169581088148,1526.2269393933361,1526.2269393933361,1816764,1526.2269393933361,0.9333333333333333,1091.7486037227552,1526.2269393933361
4375.764671603841,155.63323932625553,201,82,1118.301099106168,4375.764671603841,0.9390243902439024,201,82,155.63323932625553,1320.8260301609023,1320.8260301609023,1825442,1320.8260301609023,0.9390243902439024,1118.301099106168,1320.8260301609023
3806.3009563965447,42.87971991247986,202,84,1053.1551935734908,3806.3009563965447,0.9285714285714286,202,84,42.87971991247986,1327.525255774693,1327.525255774693,1833625,1327.525255774693,0.9285714285714286,1053.1551935734908,1327.525255774693
3962.1566347158678,20.487710534361646,203,108,739.2588998133529,3962.1566347158678,0.9814814814814815,203,108,20.487710534361646,845.8743892058492,845.8743892058492,1842958,845.8743892058492,0.9814814814814815,739.2588998133529,845.8743892058492
3694.673412604286,3.3933250341518866,204,132,670.948755718176,3694.673412604286,0.9848484848484849,204,132,3.3933250341518866,678.507528343924,678.5075283439243,1851790,678.5075283439243,0.9848484848484849,670.948755718176,678.507528343924
4090.908707657339,32.07376788663862,205,92,985.7422156196053,4090.908707657339,0.9565217391304348,205,92,32.07376788663862,1074.2285896965548,1074.228589696555,1859873,1074.228589696555,0.9565217391304348,985.7422156196053,1074.2285896965548
